month,warehouse,sku,forecast_units,actual_units
2025-06-01,WH-SOUTH,SKU-0029,42,38
2025-06-01,WH-SOUTH,SKU-0030,0,0
2025-06-01,WH-SOUTH,SKU-0031,13,22
2025-06-01,WH-SOUTH,SKU-0032,0,0
2025-06-01,WH-SOUTH,SKU-0033,22,24
2025-06-01,WH-SOUTH,SKU-0034,0,0
2025-06-01,WH-SOUTH,SKU-0035,0,0
2025-06-01,WH-SOUTH,SKU-0036,109,100
2025-06-01,WH-SOUTH,SKU-0037,0,0
2025-06-01,WH-SOUTH,SKU-0038,0,0
2025-06-01,WH-SOUTH,SKU-0039,0,0
2025-06-01,WH-SOUTH,SKU-0040,44,48
2025-06-01,WH-SOUTH,SKU-0041,33,42
2025-06-01,WH-SOUTH,SKU-0042,3,4
2025-06-01,WH-SOUTH,SKU-0043,0,0
2025-06-01,WH-SOUTH,SKU-0044,0,0
2025-06-01,WH-SOUTH,SKU-0045,1,1
2025-06-01,WH-SOUTH,SKU-0046,76,64
2025-06-01,WH-SOUTH,SKU-0047,29,30
2025-06-01,WH-SOUTH,SKU-0048,87,68
2025-06-01,WH-SOUTH,SKU-0049,12,10
2025-06-01,WH-SOUTH,SKU-0050,0,0
2025-06-01,WH-SOUTH,SKU-0051,122,160
2025-06-01,WH-SOUTH,SKU-0052,65,62
2025-06-01,WH-SOUTH,SKU-0053,49,48
2025-06-01,WH-SOUTH,SKU-0054,56,70
2025-06-01,WH-SOUTH,SKU-0055,0,0
2025-06-01,WH-SOUTH,SKU-0056,36,34
2025-06-01,WH-SOUTH,SKU-0057,125,113
2025-06-01,WH-SOUTH,SKU-0058,0,0
2025-06-01,WH-SOUTH,SKU-0059,64,50
2025-06-01,WH-SOUTH,SKU-0060,0,0
2025-06-01,WH-SOUTH,SKU-0061,39,38
2025-06-01,WH-SOUTH,SKU-0062,96,86
2025-06-01,WH-SOUTH,SKU-0063,0,0
2025-06-01,WH-SOUTH,SKU-0064,39,38
2025-06-01,WH-SOUTH,SKU-0065,0,0
2025-06-01,WH-SOUTH,SKU-0066,13,13
2025-06-01,WH-SOUTH,SKU-0067,46,42
2025-06-01,WH-SOUTH,SKU-0068,27,27
2025-06-01,WH-SOUTH,SKU-0069,0,0
2025-06-01,WH-SOUTH,SKU-0070,21,31
2025-06-01,WH-SOUTH,SKU-0071,0,0
2025-06-01,WH-SOUTH,SKU-0072,44,40
2025-06-01,WH-SOUTH,SKU-0073,54,45
2025-06-01,WH-SOUTH,SKU-0074,32,38
2025-06-01,WH-SOUTH,SKU-0075,44,40
2025-06-01,WH-SOUTH,SKU-0076,10,10
2025-06-01,WH-SOUTH,SKU-0077,22,26
2025-06-01,WH-SOUTH,SKU-0078,0,0
2025-06-01,WH-SOUTH,SKU-0079,46,37
2025-06-01,WH-SOUTH,SKU-0080,0,0
2025-06-01,WH-SOUTH,SKU-0081,31,31
2025-06-01,WH-SOUTH,SKU-0082,29,32
2025-06-01,WH-SOUTH,SKU-0083,0,0
2025-06-01,WH-SOUTH,SKU-0084,55,43
2025-06-01,WH-SOUTH,SKU-0085,0,0
2025-06-01,WH-SOUTH,SKU-0086,44,44
2025-06-01,WH-SOUTH,SKU-0087,0,0
2025-06-01,WH-SOUTH,SKU-0088,32,30
2025-06-01,WH-SOUTH,SKU-0089,8,6
2025-06-01,WH-SOUTH,SKU-0090,0,0
2025-06-01,WH-SOUTH,SKU-0091,13,10
2025-06-01,WH-SOUTH,SKU-0092,56,57
2025-06-01,WH-SOUTH,SKU-0093,33,42
2025-06-01,WH-SOUTH,SKU-0094,128,142
2025-06-01,WH-SOUTH,SKU-0095,32,37
2025-06-01,WH-SOUTH,SKU-0096,36,36
2025-06-01,WH-SOUTH,SKU-0097,44,37
2025-06-01,WH-SOUTH,SKU-0098,0,0
2025-06-01,WH-SOUTH,SKU-0099,52,44
2025-06-01,WH-SOUTH,SKU-0100,12,11
2025-06-01,WH-SOUTH,SKU-0101,40,34
2025-06-01,WH-SOUTH,SKU-0102,23,30
2025-06-01,WH-SOUTH,SKU-0103,26,28
2025-06-01,WH-SOUTH,SKU-0104,1,1
2025-06-01,WH-SOUTH,SKU-0105,59,60
2025-06-01,WH-SOUTH,SKU-0106,28,26
2025-06-01,WH-SOUTH,SKU-0107,37,30
2025-06-01,WH-SOUTH,SKU-0108,35,34
2025-06-01,WH-SOUTH,SKU-0109,22,24
2025-06-01,WH-SOUTH,SKU-0110,0,0
2025-06-01,WH-SOUTH,SKU-0111,24,25
2025-06-01,WH-SOUTH,SKU-0112,25,29
2025-06-01,WH-SOUTH,SKU-0113,36,35
2025-06-01,WH-SOUTH,SKU-0114,0,0
2025-06-01,WH-SOUTH,SKU-0115,0,0
2025-06-01,WH-SOUTH,SKU-0116,0,0
2025-06-01,WH-SOUTH,SKU-0117,85,67
2025-06-01,WH-SOUTH,SKU-0118,0,0
2025-06-01,WH-SOUTH,SKU-0119,23,30
2025-06-01,WH-SOUTH,SKU-0120,38,41
2025-07-01,WH-NORTH,SKU-0001,22,26
2025-07-01,WH-NORTH,SKU-0002,53,44
2025-07-01,WH-NORTH,SKU-0003,65,85
2025-07-01,WH-NORTH,SKU-0004,0,0
2025-07-01,WH-NORTH,SKU-0005,0,0
2025-07-01,WH-NORTH,SKU-0006,82,91
2025-07-01,WH-NORTH,SKU-0007,32,33
2025-07-01,WH-NORTH,SKU-0008,98,117
2025-07-01,WH-NORTH,SKU-0009,22,19
2025-07-01,WH-NORTH,SKU-0010,39,38
2025-07-01,WH-NORTH,SKU-0011,57,65
2025-07-01,WH-NORTH,SKU-0012,54,48
2025-07-01,WH-NORTH,SKU-0013,2,2
2025-07-01,WH-NORTH,SKU-0014,126,116
2025-07-01,WH-NORTH,SKU-0015,82,69
2025-07-01,WH-NORTH,SKU-0016,38,34
2025-07-01,WH-NORTH,SKU-0017,0,0
2025-07-01,WH-NORTH,SKU-0018,3,4
2025-07-01,WH-NORTH,SKU-0019,69,77
2025-07-01,WH-NORTH,SKU-0020,6,6
2025-07-01,WH-NORTH,SKU-0021,23,33
2025-07-01,WH-NORTH,SKU-0022,103,103
2025-07-01,WH-NORTH,SKU-0023,45,44
2025-07-01,WH-NORTH,SKU-0024,79,85
2025-07-01,WH-NORTH,SKU-0025,45,46
2025-07-01,WH-NORTH,SKU-0026,56,50
2025-07-01,WH-NORTH,SKU-0027,41,34
2025-07-01,WH-NORTH,SKU-0028,34,64
2025-07-01,WH-NORTH,SKU-0029,54,49
2025-07-01,WH-NORTH,SKU-0030,9,11
2025-07-01,WH-NORTH,SKU-0031,90,82
2025-07-01,WH-NORTH,SKU-0032,38,33
2025-07-01,WH-NORTH,SKU-0033,0,0
2025-07-01,WH-NORTH,SKU-0034,19,15
2025-07-01,WH-NORTH,SKU-0035,0,0
2025-07-01,WH-NORTH,SKU-0036,0,0
2025-07-01,WH-NORTH,SKU-0037,18,20
2025-07-01,WH-NORTH,SKU-0038,49,55
2025-07-01,WH-NORTH,SKU-0039,32,40
2025-07-01,WH-NORTH,SKU-0040,0,0
2025-07-01,WH-NORTH,SKU-0041,44,36
2025-07-01,WH-NORTH,SKU-0042,0,0
2025-07-01,WH-NORTH,SKU-0043,40,67
2025-07-01,WH-NORTH,SKU-0044,0,0
2025-07-01,WH-NORTH,SKU-0045,64,59
2025-07-01,WH-NORTH,SKU-0046,0,0
2025-07-01,WH-NORTH,SKU-0047,0,0
2025-07-01,WH-NORTH,SKU-0048,12,13
2025-07-01,WH-NORTH,SKU-0049,74,78
2025-07-01,WH-NORTH,SKU-0050,0,0
2025-07-01,WH-NORTH,SKU-0051,23,19
2025-07-01,WH-NORTH,SKU-0052,25,39
2025-07-01,WH-NORTH,SKU-0053,49,50
2025-07-01,WH-NORTH,SKU-0054,0,0
2025-07-01,WH-NORTH,SKU-0055,62,75
2025-07-01,WH-NORTH,SKU-0056,43,51
2025-07-01,WH-NORTH,SKU-0057,46,50
2025-07-01,WH-NORTH,SKU-0058,0,0
2025-07-01,WH-NORTH,SKU-0059,50,47
2025-07-01,WH-NORTH,SKU-0060,36,31
2025-07-01,WH-NORTH,SKU-0061,0,0
2025-07-01,WH-NORTH,SKU-0062,26,53
2025-07-01,WH-NORTH,SKU-0063,44,45
2025-07-01,WH-NORTH,SKU-0064,30,40
2025-07-01,WH-NORTH,SKU-0065,31,36
2025-07-01,WH-NORTH,SKU-0066,0,0
2025-07-01,WH-NORTH,SKU-0067,3,3
2025-07-01,WH-NORTH,SKU-0068,0,0
2025-07-01,WH-NORTH,SKU-0069,13,16
2025-07-01,WH-NORTH,SKU-0070,17,14
2025-07-01,WH-NORTH,SKU-0071,59,47
2025-07-01,WH-NORTH,SKU-0072,50,41
2025-07-01,WH-NORTH,SKU-0073,45,41
2025-07-01,WH-NORTH,SKU-0074,38,50
2025-07-01,WH-NORTH,SKU-0075,56,50
2025-07-01,WH-NORTH,SKU-0076,0,0
2025-07-01,WH-NORTH,SKU-0077,10,10
2025-07-01,WH-NORTH,SKU-0078,48,44
2025-07-01,WH-NORTH,SKU-0079,55,49
2025-07-01,WH-NORTH,SKU-0080,15,17
2025-07-01,WH-NORTH,SKU-0081,0,0
2025-07-01,WH-NORTH,SKU-0082,39,35
2025-07-01,WH-NORTH,SKU-0083,47,55
2025-07-01,WH-NORTH,SKU-0084,67,71
2025-07-01,WH-NORTH,SKU-0085,92,90
2025-07-01,WH-NORTH,SKU-0086,4,4
2025-07-01,WH-NORTH,SKU-0087,142,106
2025-07-01,WH-NORTH,SKU-0088,82,55
2025-07-01,WH-NORTH,SKU-0089,39,36
2025-07-01,WH-NORTH,SKU-0090,20,26
2025-07-01,WH-NORTH,SKU-0091,10,11
2025-07-01,WH-NORTH,SKU-0092,14,16
2025-07-01,WH-NORTH,SKU-0093,69,54
2025-07-01,WH-NORTH,SKU-0094,11,9
2025-07-01,WH-NORTH,SKU-0095,0,0
2025-07-01,WH-NORTH,SKU-0096,60,73
2025-07-01,WH-NORTH,SKU-0097,70,56
2025-07-01,WH-NORTH,SKU-0098,78,62
2025-07-01,WH-NORTH,SKU-0099,78,64
2025-07-01,WH-NORTH,SKU-0100,0,0
2025-07-01,WH-NORTH,SKU-0101,0,0
2025-07-01,WH-NORTH,SKU-0102,12,13
2025-07-01,WH-NORTH,SKU-0103,50,56
2025-07-01,WH-NORTH,SKU-0104,0,0
2025-07-01,WH-NORTH,SKU-0105,90,106
2025-07-01,WH-NORTH,SKU-0106,18,19
2025-07-01,WH-NORTH,SKU-0107,8,9
2025-07-01,WH-NORTH,SKU-0108,77,77
2025-07-01,WH-NORTH,SKU-0109,0,0
2025-07-01,WH-NORTH,SKU-0110,35,38
2025-07-01,WH-NORTH,SKU-0111,103,74
2025-07-01,WH-NORTH,SKU-0112,30,37
2025-07-01,WH-NORTH,SKU-0113,25,23
2025-07-01,WH-NORTH,SKU-0114,0,0
2025-07-01,WH-NORTH,SKU-0115,29,22
2025-07-01,WH-NORTH,SKU-0116,0,0
2025-07-01,WH-NORTH,SKU-0117,0,0
2025-07-01,WH-NORTH,SKU-0118,0,0
2025-07-01,WH-NORTH,SKU-0119,18,16
2025-07-01,WH-NORTH,SKU-0120,0,0
2025-07-01,WH-CENTRAL,SKU-0001,29,32
2025-07-01,WH-CENTRAL,SKU-0002,0,0
2025-07-01,WH-CENTRAL,SKU-0003,113,131
2025-07-01,WH-CENTRAL,SKU-0004,8,7
2025-07-01,WH-CENTRAL,SKU-0005,71,78
2025-07-01,WH-CENTRAL,SKU-0006,48,57
2025-07-01,WH-CENTRAL,SKU-0007,65,67
2025-07-01,WH-CENTRAL,SKU-0008,0,0
2025-07-01,WH-CENTRAL,SKU-0009,2,2
2025-07-01,WH-CENTRAL,SKU-0010,3,3
2025-07-01,WH-CENTRAL,SKU-0011,0,0
2025-07-01,WH-CENTRAL,SKU-0012,51,64
2025-07-01,WH-CENTRAL,SKU-0013,0,0
2025-07-01,WH-CENTRAL,SKU-0014,25,21
2025-07-01,WH-CENTRAL,SKU-0015,21,30
2025-07-01,WH-CENTRAL,SKU-0016,35,35
2025-07-01,WH-CENTRAL,SKU-0017,57,85
2025-07-01,WH-CENTRAL,SKU-0018,49,41
2025-07-01,WH-CENTRAL,SKU-0019,20,19
2025-07-01,WH-CENTRAL,SKU-0020,6,12
2025-07-01,WH-CENTRAL,SKU-0021,25,39
2025-07-01,WH-CENTRAL,SKU-0022,15,17
2025-07-01,WH-CENTRAL,SKU-0023,0,0
2025-07-01,WH-CENTRAL,SKU-0024,40,37
2025-07-01,WH-CENTRAL,SKU-0025,19,21
2025-07-01,WH-CENTRAL,SKU-0026,76,88
2025-07-01,WH-CENTRAL,SKU-0027,23,23
2025-07-01,WH-CENTRAL,SKU-0028,65,53
2025-07-01,WH-CENTRAL,SKU-0029,40,45
2025-07-01,WH-CENTRAL,SKU-0030,37,47
2025-07-01,WH-CENTRAL,SKU-0031,83,95
2025-07-01,WH-CENTRAL,SKU-0032,46,43
2025-07-01,WH-CENTRAL,SKU-0033,48,50
2025-07-01,WH-CENTRAL,SKU-0034,25,22
2025-07-01,WH-CENTRAL,SKU-0035,63,63
2025-07-01,WH-CENTRAL,SKU-0036,45,44
2025-07-01,WH-CENTRAL,SKU-0037,111,109
2025-07-01,WH-CENTRAL,SKU-0038,73,80
2025-07-01,WH-CENTRAL,SKU-0039,60,65
2025-07-01,WH-CENTRAL,SKU-0040,29,30
2025-07-01,WH-CENTRAL,SKU-0041,13,10
2025-07-01,WH-CENTRAL,SKU-0042,61,61
2025-07-01,WH-CENTRAL,SKU-0043,31,46
2025-07-01,WH-CENTRAL,SKU-0044,0,0
2025-07-01,WH-CENTRAL,SKU-0045,25,25
2025-07-01,WH-CENTRAL,SKU-0046,84,77
2025-07-01,WH-CENTRAL,SKU-0047,0,0
2025-07-01,WH-CENTRAL,SKU-0048,60,57
2025-07-01,WH-CENTRAL,SKU-0049,56,58
2025-07-01,WH-CENTRAL,SKU-0050,0,0
2025-07-01,WH-CENTRAL,SKU-0051,0,0
2025-07-01,WH-CENTRAL,SKU-0052,0,0
2025-07-01,WH-CENTRAL,SKU-0053,66,79
2025-07-01,WH-CENTRAL,SKU-0054,0,0
2025-07-01,WH-CENTRAL,SKU-0055,33,48
2025-07-01,WH-CENTRAL,SKU-0056,14,15
2025-07-01,WH-CENTRAL,SKU-0057,27,28
2025-07-01,WH-CENTRAL,SKU-0058,29,38
2025-07-01,WH-CENTRAL,SKU-0059,14,15
2025-07-01,WH-CENTRAL,SKU-0060,0,0
2025-07-01,WH-CENTRAL,SKU-0061,34,36
2025-07-01,WH-CENTRAL,SKU-0062,66,56
2025-07-01,WH-CENTRAL,SKU-0063,60,80
2025-07-01,WH-CENTRAL,SKU-0064,144,115
2025-07-01,WH-CENTRAL,SKU-0065,10,9
2025-07-01,WH-CENTRAL,SKU-0066,57,43
2025-07-01,WH-CENTRAL,SKU-0067,174,152
2025-07-01,WH-CENTRAL,SKU-0068,0,0
2025-07-01,WH-CENTRAL,SKU-0069,34,34
2025-07-01,WH-CENTRAL,SKU-0070,60,61
2025-07-01,WH-CENTRAL,SKU-0071,0,0
2025-07-01,WH-CENTRAL,SKU-0072,36,34
2025-07-01,WH-CENTRAL,SKU-0073,0,0
2025-07-01,WH-CENTRAL,SKU-0074,97,82
2025-07-01,WH-CENTRAL,SKU-0075,126,136
2025-07-01,WH-CENTRAL,SKU-0076,0,0
2025-07-01,WH-CENTRAL,SKU-0077,73,58
2025-07-01,WH-CENTRAL,SKU-0078,38,37
2025-07-01,WH-CENTRAL,SKU-0079,0,0
2025-07-01,WH-CENTRAL,SKU-0080,133,102
2025-07-01,WH-CENTRAL,SKU-0081,0,0
2025-07-01,WH-CENTRAL,SKU-0082,20,16
2025-07-01,WH-CENTRAL,SKU-0083,44,36
2025-07-01,WH-CENTRAL,SKU-0084,20,19
2025-07-01,WH-CENTRAL,SKU-0085,0,0
2025-07-01,WH-CENTRAL,SKU-0086,55,60
2025-07-01,WH-CENTRAL,SKU-0087,68,70
2025-07-01,WH-CENTRAL,SKU-0088,43,47
2025-07-01,WH-CENTRAL,SKU-0089,0,0
2025-07-01,WH-CENTRAL,SKU-0090,19,18
2025-07-01,WH-CENTRAL,SKU-0091,150,129
2025-07-01,WH-CENTRAL,SKU-0092,62,59
2025-07-01,WH-CENTRAL,SKU-0093,6,7
2025-07-01,WH-CENTRAL,SKU-0094,100,122
2025-07-01,WH-CENTRAL,SKU-0095,13,17
2025-07-01,WH-CENTRAL,SKU-0096,74,78
2025-07-01,WH-CENTRAL,SKU-0097,91,92
2025-07-01,WH-CENTRAL,SKU-0098,36,45
2025-07-01,WH-CENTRAL,SKU-0099,11,18
2025-07-01,WH-CENTRAL,SKU-0100,24,23
2025-07-01,WH-CENTRAL,SKU-0101,85,90
2025-07-01,WH-CENTRAL,SKU-0102,48,52
2025-07-01,WH-CENTRAL,SKU-0103,37,45
2025-07-01,WH-CENTRAL,SKU-0104,106,140
2025-07-01,WH-CENTRAL,SKU-0105,0,0
2025-07-01,WH-CENTRAL,SKU-0106,43,43
2025-07-01,WH-CENTRAL,SKU-0107,39,37
2025-07-01,WH-CENTRAL,SKU-0108,5,4
2025-07-01,WH-CENTRAL,SKU-0109,0,0
2025-07-01,WH-CENTRAL,SKU-0110,53,51
2025-07-01,WH-CENTRAL,SKU-0111,0,0
2025-07-01,WH-CENTRAL,SKU-0112,66,66
2025-07-01,WH-CENTRAL,SKU-0113,0,0
2025-07-01,WH-CENTRAL,SKU-0114,14,15
2025-07-01,WH-CENTRAL,SKU-0115,42,36
2025-07-01,WH-CENTRAL,SKU-0116,31,62
2025-07-01,WH-CENTRAL,SKU-0117,8,8
2025-07-01,WH-CENTRAL,SKU-0118,66,75
2025-07-01,WH-CENTRAL,SKU-0119,30,25
2025-07-01,WH-CENTRAL,SKU-0120,91,79
2025-07-01,WH-SOUTH,SKU-0001,39,32
2025-07-01,WH-SOUTH,SKU-0002,0,0
2025-07-01,WH-SOUTH,SKU-0003,43,46
2025-07-01,WH-SOUTH,SKU-0004,54,62
2025-07-01,WH-SOUTH,SKU-0005,17,15
2025-07-01,WH-SOUTH,SKU-0006,38,43
2025-07-01,WH-SOUTH,SKU-0007,54,76
2025-07-01,WH-SOUTH,SKU-0008,10,14
2025-07-01,WH-SOUTH,SKU-0009,0,0
2025-07-01,WH-SOUTH,SKU-0010,0,0
2025-07-01,WH-SOUTH,SKU-0011,23,22
2025-07-01,WH-SOUTH,SKU-0012,35,39
2025-07-01,WH-SOUTH,SKU-0013,29,35
2025-07-01,WH-SOUTH,SKU-0014,62,48
2025-07-01,WH-SOUTH,SKU-0015,31,44
2025-07-01,WH-SOUTH,SKU-0016,81,83
2025-07-01,WH-SOUTH,SKU-0017,41,42
2025-07-01,WH-SOUTH,SKU-0018,0,0
2025-07-01,WH-SOUTH,SKU-0019,26,36
2025-07-01,WH-SOUTH,SKU-0020,43,38
2025-07-01,WH-SOUTH,SKU-0021,39,40
2025-07-01,WH-SOUTH,SKU-0022,33,44
2025-07-01,WH-SOUTH,SKU-0023,14,12
2025-07-01,WH-SOUTH,SKU-0024,13,13
2025-07-01,WH-SOUTH,SKU-0025,48,72
2025-07-01,WH-SOUTH,SKU-0026,0,0
2025-07-01,WH-SOUTH,SKU-0027,0,0
2025-07-01,WH-SOUTH,SKU-0028,24,29
2025-07-01,WH-SOUTH,SKU-0029,33,29
2025-07-01,WH-SOUTH,SKU-0030,38,36
2025-07-01,WH-SOUTH,SKU-0031,0,0
2025-07-01,WH-SOUTH,SKU-0032,41,49
2025-07-01,WH-SOUTH,SKU-0033,41,34
2025-07-01,WH-SOUTH,SKU-0034,3,3
2025-07-01,WH-SOUTH,SKU-0035,8,7
2025-07-01,WH-SOUTH,SKU-0036,44,43
2025-07-01,WH-SOUTH,SKU-0037,0,0
2025-07-01,WH-SOUTH,SKU-0038,43,48
2025-07-01,WH-SOUTH,SKU-0039,4,3
2025-07-01,WH-SOUTH,SKU-0040,0,0
2025-07-01,WH-SOUTH,SKU-0041,0,0
2025-07-01,WH-SOUTH,SKU-0042,0,0
2025-07-01,WH-SOUTH,SKU-0043,0,0
2025-07-01,WH-SOUTH,SKU-0044,0,0
2025-07-01,WH-SOUTH,SKU-0045,3,3
2025-07-01,WH-SOUTH,SKU-0046,33,30
2025-07-01,WH-SOUTH,SKU-0047,4,7
2025-07-01,WH-SOUTH,SKU-0048,59,55
2025-07-01,WH-SOUTH,SKU-0049,0,0
2025-07-01,WH-SOUTH,SKU-0050,47,39
2025-07-01,WH-SOUTH,SKU-0051,34,35
2025-07-01,WH-SOUTH,SKU-0052,15,13
2025-07-01,WH-SOUTH,SKU-0053,19,20
2025-07-01,WH-SOUTH,SKU-0054,73,82
2025-07-01,WH-SOUTH,SKU-0055,0,0
2025-07-01,WH-SOUTH,SKU-0056,72,71
2025-07-01,WH-SOUTH,SKU-0057,15,10
2025-07-01,WH-SOUTH,SKU-0058,65,61
2025-07-01,WH-SOUTH,SKU-0059,61,59
2025-07-01,WH-SOUTH,SKU-0060,0,0
2025-07-01,WH-SOUTH,SKU-0061,42,49
2025-07-01,WH-SOUTH,SKU-0062,30,36
2025-07-01,WH-SOUTH,SKU-0063,57,71
2025-07-01,WH-SOUTH,SKU-0064,20,22
2025-07-01,WH-SOUTH,SKU-0065,2,3
2025-07-01,WH-SOUTH,SKU-0066,0,0
2025-07-01,WH-SOUTH,SKU-0067,0,0
2025-07-01,WH-SOUTH,SKU-0068,0,0
2025-07-01,WH-SOUTH,SKU-0069,0,0
2025-07-01,WH-SOUTH,SKU-0070,27,28
2025-07-01,WH-SOUTH,SKU-0071,10,11
2025-07-01,WH-SOUTH,SKU-0072,16,29
2025-07-01,WH-SOUTH,SKU-0073,86,79
2025-07-01,WH-SOUTH,SKU-0074,0,0
2025-07-01,WH-SOUTH,SKU-0075,0,0
2025-07-01,WH-SOUTH,SKU-0076,0,0
2025-07-01,WH-SOUTH,SKU-0077,38,42
2025-07-01,WH-SOUTH,SKU-0078,1,1
2025-07-01,WH-SOUTH,SKU-0079,12,11
2025-07-01,WH-SOUTH,SKU-0080,0,0
2025-07-01,WH-SOUTH,SKU-0081,10,9
2025-07-01,WH-SOUTH,SKU-0082,0,0
2025-07-01,WH-SOUTH,SKU-0083,80,60
2025-07-01,WH-SOUTH,SKU-0084,0,0
2025-07-01,WH-SOUTH,SKU-0085,6,7
2025-07-01,WH-SOUTH,SKU-0086,6,8
2025-07-01,WH-SOUTH,SKU-0087,44,50
2025-07-01,WH-SOUTH,SKU-0088,12,17
2025-07-01,WH-SOUTH,SKU-0089,69,66
2025-07-01,WH-SOUTH,SKU-0090,15,19
2025-07-01,WH-SOUTH,SKU-0091,13,17
2025-07-01,WH-SOUTH,SKU-0092,23,28
2025-07-01,WH-SOUTH,SKU-0093,0,0
2025-07-01,WH-SOUTH,SKU-0094,19,15
2025-07-01,WH-SOUTH,SKU-0095,61,52
2025-07-01,WH-SOUTH,SKU-0096,10,11
2025-07-01,WH-SOUTH,SKU-0097,36,33
2025-07-01,WH-SOUTH,SKU-0098,50,51
2025-07-01,WH-SOUTH,SKU-0099,40,28
2025-07-01,WH-SOUTH,SKU-0100,7,7
2025-07-01,WH-SOUTH,SKU-0101,37,39
2025-07-01,WH-SOUTH,SKU-0102,36,39
2025-07-01,WH-SOUTH,SKU-0103,87,71
2025-07-01,WH-SOUTH,SKU-0104,0,0
2025-07-01,WH-SOUTH,SKU-0105,15,14
2025-07-01,WH-SOUTH,SKU-0106,36,32
2025-07-01,WH-SOUTH,SKU-0107,33,44
2025-07-01,WH-SOUTH,SKU-0108,48,44
2025-07-01,WH-SOUTH,SKU-0109,65,44
2025-07-01,WH-SOUTH,SKU-0110,3,3
2025-07-01,WH-SOUTH,SKU-0111,10,8
2025-07-01,WH-SOUTH,SKU-0112,28,24
2025-07-01,WH-SOUTH,SKU-0113,95,112
2025-07-01,WH-SOUTH,SKU-0114,30,28
2025-07-01,WH-SOUTH,SKU-0115,10,9
2025-07-01,WH-SOUTH,SKU-0116,11,9
2025-07-01,WH-SOUTH,SKU-0117,0,0
2025-07-01,WH-SOUTH,SKU-0118,15,17
2025-07-01,WH-SOUTH,SKU-0119,47,35
2025-07-01,WH-SOUTH,SKU-0120,2,2
2025-08-01,WH-NORTH,SKU-0001,24,24
2025-08-01,WH-NORTH,SKU-0002,31,46
2025-08-01,WH-NORTH,SKU-0003,4,5
2025-08-01,WH-NORTH,SKU-0004,0,0
2025-08-01,WH-NORTH,SKU-0005,0,0
2025-08-01,WH-NORTH,SKU-0006,36,41
2025-08-01,WH-NORTH,SKU-0007,43,47
2025-08-01,WH-NORTH,SKU-0008,0,0
2025-08-01,WH-NORTH,SKU-0009,80,64
2025-08-01,WH-NORTH,SKU-0010,37,26
2025-08-01,WH-NORTH,SKU-0011,38,38
2025-08-01,WH-NORTH,SKU-0012,0,0
2025-08-01,WH-NORTH,SKU-0013,0,0
2025-08-01,WH-NORTH,SKU-0014,2,2
2025-08-01,WH-NORTH,SKU-0015,0,0
2025-08-01,WH-NORTH,SKU-0016,68,55
2025-08-01,WH-NORTH,SKU-0017,0,0
2025-08-01,WH-NORTH,SKU-0018,22,18
2025-08-01,WH-NORTH,SKU-0019,0,0
2025-08-01,WH-NORTH,SKU-0020,41,46
2025-08-01,WH-NORTH,SKU-0021,32,37
2025-08-01,WH-NORTH,SKU-0022,34,31
2025-08-01,WH-NORTH,SKU-0023,15,11
2025-08-01,WH-NORTH,SKU-0024,0,0
2025-08-01,WH-NORTH,SKU-0025,75,68
2025-08-01,WH-NORTH,SKU-0026,0,0
2025-08-01,WH-NORTH,SKU-0027,39,53
2025-08-01,WH-NORTH,SKU-0028,18,20
2025-08-01,WH-NORTH,SKU-0029,56,43
2025-08-01,WH-NORTH,SKU-0030,45,37
2025-08-01,WH-NORTH,SKU-0031,48,43
2025-08-01,WH-NORTH,SKU-0032,40,41
2025-08-01,WH-NORTH,SKU-0033,62,43
2025-08-01,WH-NORTH,SKU-0034,42,37
2025-08-01,WH-NORTH,SKU-0035,0,0
2025-08-01,WH-NORTH,SKU-0036,34,31
2025-08-01,WH-NORTH,SKU-0037,1,1
2025-08-01,WH-NORTH,SKU-0038,17,23
2025-08-01,WH-NORTH,SKU-0039,0,0
2025-08-01,WH-NORTH,SKU-0040,29,29
2025-08-01,WH-NORTH,SKU-0041,42,32
2025-08-01,WH-NORTH,SKU-0042,18,18
2025-08-01,WH-NORTH,SKU-0043,29,32
2025-08-01,WH-NORTH,SKU-0044,5,4
2025-08-01,WH-NORTH,SKU-0045,37,42
2025-08-01,WH-NORTH,SKU-0046,52,46
2025-08-01,WH-NORTH,SKU-0047,68,68
2025-08-01,WH-NORTH,SKU-0048,59,75
2025-08-01,WH-NORTH,SKU-0049,0,0
2025-08-01,WH-NORTH,SKU-0050,36,27
2025-08-01,WH-NORTH,SKU-0051,0,0
2025-08-01,WH-NORTH,SKU-0052,16,14
2025-08-01,WH-NORTH,SKU-0053,24,27
2025-08-01,WH-NORTH,SKU-0054,26,24
2025-08-01,WH-NORTH,SKU-0055,0,0
2025-08-01,WH-NORTH,SKU-0056,0,0
2025-08-01,WH-NORTH,SKU-0057,11,11
2025-08-01,WH-NORTH,SKU-0058,7,6
2025-08-01,WH-NORTH,SKU-0059,0,0
2025-08-01,WH-NORTH,SKU-0060,20,19
2025-08-01,WH-NORTH,SKU-0061,0,0
2025-08-01,WH-NORTH,SKU-0062,43,37
2025-08-01,WH-NORTH,SKU-0063,0,0
2025-08-01,WH-NORTH,SKU-0064,0,0
2025-08-01,WH-NORTH,SKU-0065,49,43
2025-08-01,WH-NORTH,SKU-0066,26,24
2025-08-01,WH-NORTH,SKU-0067,0,0
2025-08-01,WH-NORTH,SKU-0068,20,22
