shipment_id,order_id,carrier,warehouse,ship_date,delivery_date,promised_date,shipment_weight_kg,freight_cost,handling_cost,exception_cost,on_time
S000223,O000223,CarrierC,WH-SOUTH,2025-10-15,2025-10-17,2025-10-17,583.12,397.48,6.39,0.0,True
S000224,O000224,CarrierB,WH-SOUTH,2025-06-10,2025-06-10,2025-06-10,862.7,706.18,17.22,0.0,True
S000225,O000225,CarrierC,WH-SOUTH,2025-07-07,2025-07-10,2025-07-10,680.28,564.18,11.66,0.0,True
S000226,O000226,CarrierB,WH-CENTRAL,2025-03-12,2025-03-12,2025-03-12,79.17,98.35,14.02,0.0,True
S000227,O000227,CarrierA,WH-CENTRAL,2025-08-03,2025-08-09,2025-08-07,175.12,101.17,9.8,7.08,False
S000228,O000228,CarrierD,WH-CENTRAL,2025-03-29,2025-03-31,2025-03-31,136.64,113.69,8.14,0.0,True
S000229,O000229,CarrierC,WH-SOUTH,2025-07-08,2025-07-11,2025-07-11,43.38,60.67,13.67,0.0,True
S000230,O000230,CarrierC,WH-NORTH,2025-05-12,2025-05-15,2025-05-12,1777.21,1430.23,10.55,47.23,False
S000231,O000231,CarrierC,WH-NORTH,2025-05-15,2025-05-21,2025-05-21,779.93,625.76,12.49,0.0,True
S000232,O000232,CarrierA,WH-CENTRAL,2025-08-24,2025-08-28,2025-08-28,317.15,276.29,10.26,0.0,True
S000233,O000233,CarrierA,WH-SOUTH,2025-08-04,2025-08-05,2025-08-06,631.17,418.88,11.63,0.0,True
S000234,O000234,CarrierB,WH-SOUTH,2025-01-23,2025-01-28,2025-01-26,708.35,608.16,17.33,37.4,False
S000235,O000235,CarrierA,WH-CENTRAL,2025-04-22,2025-04-27,2025-04-26,11.58,36.88,12.34,46.72,False
S000236,O000236,CarrierB,WH-SOUTH,2025-09-14,2025-09-21,2025-09-21,593.92,499.48,13.16,0.0,True
S000237,O000237,CarrierD,WH-NORTH,2025-09-30,2025-10-02,2025-10-02,244.91,124.31,17.99,0.0,True
S000238,O000238,CarrierC,WH-NORTH,2025-06-12,2025-06-22,2025-06-19,15.82,30.84,4.77,18.13,False
S000239,O000239,CarrierD,WH-SOUTH,2025-07-24,2025-07-29,2025-07-29,947.79,511.51,6.9,0.0,True
S000240,O000240,CarrierA,WH-SOUTH,2025-06-13,2025-06-17,2025-06-17,1560.1,793.23,9.96,0.0,True
S000241,O000241,CarrierB,WH-NORTH,2025-04-23,2025-04-25,2025-04-25,770.18,610.5,9.16,0.0,True
S000242,O000242,CarrierA,WH-CENTRAL,2025-12-16,2025-12-22,2025-12-19,98.28,85.55,8.93,49.6,False
S000243,O000243,CarrierD,WH-NORTH,2025-04-13,2025-04-16,2025-04-16,56.84,42.45,5.51,0.0,True
S000244,O000244,CarrierC,WH-NORTH,2025-02-16,2025-02-24,2025-02-22,811.68,698.15,9.83,34.31,False
S000245,O000245,CarrierC,WH-SOUTH,2025-08-29,2025-09-01,2025-09-01,600.2,289.11,4.1,0.0,True
S000246,O000246,CarrierD,WH-NORTH,2025-10-29,2025-11-05,2025-10-31,290.26,235.74,16.18,43.26,False
S000247,O000247,CarrierA,WH-CENTRAL,2025-03-31,2025-03-31,2025-03-31,1725.58,709.61,11.07,0.0,True
S000248,O000248,CarrierC,WH-NORTH,2025-02-23,2025-02-25,2025-02-23,238.37,196.86,7.35,24.49,False
S000249,O000249,CarrierB,WH-SOUTH,2025-08-15,2025-08-18,2025-08-15,664.23,362.43,14.77,50.81,False
S000250,O000250,CarrierD,WH-NORTH,2025-08-07,2025-08-12,2025-08-12,732.48,438.82,12.7,0.0,True
S000251,O000251,CarrierB,WH-NORTH,2025-03-09,2025-03-13,2025-03-13,1382.83,603.48,17.92,0.0,True
S000252,O000252,CarrierB,WH-CENTRAL,2025-04-01,2025-04-06,2025-04-06,259.04,189.78,9.06,0.0,True
S000253,O000253,CarrierB,WH-SOUTH,2025-02-14,2025-02-16,2025-02-16,97.47,76.18,17.18,0.0,True
S000254,O000254,CarrierC,WH-NORTH,2025-01-10,2025-01-13,2025-01-13,705.59,322.54,16.82,0.0,True
S000255,O000255,CarrierD,WH-SOUTH,2025-06-17,2025-06-21,2025-06-21,39.62,47.21,8.37,0.0,True
S000256,O000256,CarrierB,WH-NORTH,2025-05-28,2025-06-03,2025-06-03,1265.85,686.6,11.06,0.0,True
S000257,O000257,CarrierD,WH-CENTRAL,2025-08-24,2025-08-25,2025-08-25,942.95,542.61,16.94,0.0,True
S000258,O000258,CarrierD,WH-CENTRAL,2025-01-07,2025-01-10,2025-01-10,252.42,217.03,14.3,0.0,True
S000259,O000259,CarrierC,WH-CENTRAL,2025-01-10,2025-01-11,2025-01-11,605.79,460.2,17.63,0.0,True
S000260,O000260,CarrierB,WH-NORTH,2025-06-02,2025-06-06,2025-06-06,98.07,82.49,8.55,0.0,True
S000261,O000261,CarrierA,WH-CENTRAL,2025-03-31,2025-04-05,2025-04-03,546.19,338.59,13.04,26.1,False
S000262,O000262,CarrierC,WH-CENTRAL,2025-12-12,2025-12-16,2025-12-17,536.07,473.18,7.26,0.0,True
S000263,O000263,CarrierC,WH-NORTH,2025-07-02,2025-07-06,2025-07-06,64.81,39.59,7.8,0.0,True
S000264,O000264,CarrierC,WH-NORTH,2025-01-11,2025-01-17,2025-01-17,953.7,502.95,8.56,0.0,True
S000265,O000265,CarrierB,WH-CENTRAL,2025-02-10,2025-02-11,2025-02-11,1396.42,954.16,10.09,0.0,True
S000266,O000266,CarrierB,WH-CENTRAL,2025-12-25,2025-12-28,2025-12-28,12.48,22.21,5.46,0.0,True
S000267,O000267,CarrierA,WH-NORTH,2025-07-29,2025-08-03,2025-08-02,661.52,560.07,15.4,12.92,False
S000268,O000268,CarrierC,WH-SOUTH,2025-01-30,2025-02-01,2025-02-01,935.64,767.39,13.9,0.0,True
S000269,O000269,CarrierC,WH-SOUTH,2025-12-27,2026-01-01,2026-01-01,992.2,540.93,15.78,0.0,True
S000270,O000270,CarrierA,WH-SOUTH,2025-03-14,2025-03-20,2025-03-19,890.51,674.71,4.87,14.28,False
S000271,O000271,CarrierD,WH-NORTH,2025-01-29,2025-02-03,2025-02-02,570.8,461.59,13.79,17.83,False
S000272,O000272,CarrierC,WH-SOUTH,2025-03-16,2025-03-18,2025-03-18,1046.75,437.24,6.02,0.0,True
S000273,O000273,CarrierB,WH-NORTH,2025-12-28,2026-01-05,2026-01-04,18.37,19.49,8.33,44.58,False
S000274,O000274,CarrierD,WH-NORTH,2025-11-01,2025-11-09,2025-11-06,915.6,560.29,6.65,6.54,False
S000275,O000275,CarrierD,WH-NORTH,2025-01-27,2025-01-29,2025-01-29,996.27,836.46,9.38,0.0,True
S000276,O000276,CarrierB,WH-CENTRAL,2025-10-02,2025-10-03,2025-10-04,162.45,118.17,12.96,0.0,True
S000277,O000277,CarrierA,WH-CENTRAL,2025-03-14,2025-03-17,2025-03-16,2493.0,1113.27,16.39,40.22,False
S000278,O000278,CarrierB,WH-CENTRAL,2025-02-17,2025-02-19,2025-02-19,545.79,473.33,5.53,0.0,True
S000279,O000279,CarrierA,WH-NORTH,2025-01-09,2025-01-15,2025-01-13,244.91,215.79,8.65,7.27,False
S000280,O000280,CarrierB,WH-SOUTH,2026-01-02,2026-01-04,2026-01-03,323.35,215.25,12.06,28.29,False
S000281,O000281,CarrierD,WH-CENTRAL,2025-12-29,2025-12-31,2025-12-31,1227.62,818.93,5.33,0.0,True
S000282,O000282,CarrierB,WH-CENTRAL,2025-02-22,2025-02-26,2025-02-24,682.62,594.88,9.56,46.7,False
S000283,O000283,CarrierC,WH-CENTRAL,2025-01-13,2025-01-14,2025-01-14,541.67,471.09,11.85,0.0,True
S000284,O000284,CarrierC,WH-CENTRAL,2025-06-11,2025-06-11,2025-06-10,91.56,80.84,14.88,59.39,False
S000285,O000285,CarrierA,WH-NORTH,2025-11-16,2025-11-18,2025-11-18,1707.5,1162.86,15.46,0.0,True
S000286,O000286,CarrierA,WH-SOUTH,2025-09-21,2025-09-24,2025-09-24,234.01,176.73,13.46,0.0,True
S000287,O000287,CarrierC,WH-CENTRAL,2025-05-25,2025-05-28,2025-05-28,1197.96,625.67,4.74,0.0,True
S000288,O000288,CarrierB,WH-SOUTH,2025-06-14,2025-06-14,2025-06-14,1177.84,552.66,14.87,0.0,True
S000289,O000289,CarrierB,WH-CENTRAL,2025-05-15,2025-05-19,2025-05-17,661.44,524.24,16.73,41.2,False
S000290,O000290,CarrierB,WH-CENTRAL,2025-04-09,2025-04-10,2025-04-10,327.87,173.24,8.94,0.0,True
S000291,O000291,CarrierA,WH-CENTRAL,2025-07-16,2025-07-18,2025-07-18,740.09,500.97,10.54,0.0,True
S000292,O000292,CarrierB,WH-NORTH,2025-04-06,2025-04-13,2025-04-13,627.89,447.7,10.25,0.0,True
S000293,O000293,CarrierD,WH-NORTH,2025-03-22,2025-03-22,2025-03-22,1447.25,590.68,15.71,0.0,True
S000294,O000294,CarrierD,WH-CENTRAL,2025-12-19,2025-12-24,2025-12-23,1807.31,1188.81,7.47,50.27,False
S000295,O000295,CarrierA,WH-SOUTH,2025-05-21,2025-05-24,2025-05-24,657.22,414.3,16.84,0.0,True
S000296,O000296,CarrierA,WH-SOUTH,2025-07-25,2025-07-28,2025-07-28,240.04,221.12,16.44,0.0,True
S000297,O000297,CarrierA,WH-NORTH,2025-07-22,2025-07-25,2025-07-24,431.78,339.99,4.66,51.35,False
S000298,O000298,CarrierB,WH-CENTRAL,2025-02-18,2025-02-18,2025-02-18,36.05,46.36,10.0,0.0,True
S000299,O000299,CarrierA,WH-SOUTH,2025-08-03,2025-08-07,2025-08-05,1076.49,759.19,15.63,47.31,False
S000300,O000300,CarrierB,WH-SOUTH,2025-12-22,2025-12-22,2025-12-22,1063.77,414.07,5.62,0.0,True
S000301,O000301,CarrierB,WH-SOUTH,2025-07-29,2025-07-31,2025-08-01,359.37,261.16,4.41,0.0,True
S000302,O000302,CarrierA,WH-SOUTH,2025-12-13,2025-12-16,2025-12-16,1771.85,776.74,12.79,0.0,True
S000303,O000303,CarrierB,WH-NORTH,2025-06-09,2025-06-14,2025-06-14,98.49,71.89,15.03,0.0,True
S000304,O000304,CarrierB,WH-CENTRAL,2025-03-16,2025-03-20,2025-03-20,416.35,242.4,8.25,0.0,True
S000305,O000305,CarrierC,WH-NORTH,2025-12-21,2025-12-24,2025-12-24,708.39,360.06,6.33,0.0,True
S000306,O000306,CarrierA,WH-CENTRAL,2025-12-29,2025-12-30,2025-12-31,280.41,262.56,6.37,0.0,True
S000307,O000307,CarrierC,WH-NORTH,2025-08-14,2025-08-15,2025-08-15,1315.86,543.88,4.39,0.0,True
S000308,O000308,CarrierA,WH-NORTH,2025-07-14,2025-07-16,2025-07-16,402.39,306.79,17.87,0.0,True
S000309,O000309,CarrierD,WH-CENTRAL,2025-03-02,2025-03-08,2025-03-08,648.42,390.31,17.38,0.0,True
S000310,O000310,CarrierA,WH-SOUTH,2025-07-15,2025-07-18,2025-07-18,38.56,50.77,15.59,0.0,True
S000311,O000311,CarrierC,WH-SOUTH,2025-07-04,2025-07-06,2025-07-06,407.15,308.85,14.09,0.0,True
S000312,O000312,CarrierC,WH-CENTRAL,2025-05-26,2025-05-27,2025-05-27,46.9,63.94,8.19,0.0,True
S000313,O000313,CarrierA,WH-NORTH,2025-02-10,2025-02-15,2025-02-15,240.19,159.44,17.71,0.0,True
S000314,O000314,CarrierA,WH-SOUTH,2025-11-29,2025-11-29,2025-11-28,555.45,387.72,18.0,59.14,False
S000315,O000315,CarrierB,WH-NORTH,2025-10-24,2025-10-26,2025-10-26,1066.5,838.53,14.41,0.0,True
S000316,O000316,CarrierC,WH-SOUTH,2025-01-25,2025-02-01,2025-02-01,1322.79,953.87,8.68,0.0,True
S000317,O000317,CarrierA,WH-NORTH,2025-10-04,2025-10-06,2025-10-06,1368.06,696.57,17.52,0.0,True
S000318,O000318,CarrierD,WH-SOUTH,2025-04-13,2025-04-15,2025-04-15,122.56,69.89,5.21,0.0,True
S000319,O000319,CarrierB,WH-NORTH,2025-10-01,2025-10-04,2025-10-03,176.93,162.84,6.72,57.7,False
S000320,O000320,CarrierB,WH-NORTH,2025-03-04,2025-03-11,2025-03-08,14.4,23.92,14.52,42.61,False
S000321,O000321,CarrierB,WH-NORTH,2025-01-04,2025-01-14,2025-01-09,380.06,254.47,12.36,41.85,False
S000322,O000322,CarrierD,WH-SOUTH,2025-06-26,2025-06-26,2025-06-25,140.84,92.01,4.64,49.55,False
S000323,O000323,CarrierA,WH-CENTRAL,2025-11-20,2025-11-22,2025-11-22,1114.71,901.47,16.16,0.0,True
S000324,O000324,CarrierA,WH-CENTRAL,2025-10-08,2025-10-08,2025-10-08,183.24,96.8,15.71,0.0,True
S000325,O000325,CarrierC,WH-NORTH,2025-01-21,2025-01-21,2025-01-21,932.37,509.38,7.89,0.0,True
S000326,O000326,CarrierD,WH-SOUTH,2025-11-14,2025-11-19,2025-11-19,564.64,505.24,16.66,0.0,True
S000327,O000327,CarrierA,WH-CENTRAL,2025-05-09,2025-05-11,2025-05-11,38.13,48.97,12.26,0.0,True
S000328,O000328,CarrierA,WH-CENTRAL,2025-05-21,2025-05-23,2025-05-23,425.27,245.04,15.47,0.0,True
S000329,O000329,CarrierB,WH-CENTRAL,2025-04-09,2025-04-09,2025-04-09,1718.84,1205.99,7.08,0.0,True
S000330,O000330,CarrierB,WH-SOUTH,2025-05-04,2025-05-04,2025-05-04,948.36,655.92,12.37,0.0,True
S000331,O000331,CarrierA,WH-CENTRAL,2025-09-28,2025-09-30,2025-09-30,1332.52,628.75,7.78,0.0,True
S000332,O000332,CarrierA,WH-NORTH,2025-01-30,2025-02-03,2025-02-01,14.04,43.81,13.5,46.96,False
S000333,O000333,CarrierB,WH-NORTH,2025-10-02,2025-10-07,2025-10-05,789.03,583.03,13.75,10.37,False
S000334,O000334,CarrierC,WH-NORTH,2025-09-11,2025-09-18,2025-09-15,821.48,697.21,7.81,17.13,False
S000335,O000335,CarrierC,WH-CENTRAL,2025-08-03,2025-08-05,2025-08-05,301.26,207.51,15.06,0.0,True
S000336,O000336,CarrierD,WH-CENTRAL,2025-03-14,2025-03-18,2025-03-17,602.66,374.99,12.86,45.74,False
S000337,O000337,CarrierC,WH-NORTH,2025-02-26,2025-02-26,2025-02-26,166.47,144.28,14.03,0.0,True
S000338,O000338,CarrierC,WH-CENTRAL,2025-09-13,2025-09-15,2025-09-15,694.2,585.22,14.66,0.0,True
S000339,O000339,CarrierB,WH-CENTRAL,2025-06-16,2025-06-16,2025-06-16,929.98,689.23,16.93,0.0,True
S000340,O000340,CarrierB,WH-NORTH,2025-02-21,2025-02-26,2025-02-26,479.0,278.14,15.83,0.0,True
S000341,O000341,CarrierD,WH-NORTH,2025-09-15,2025-09-24,2025-09-19,1040.95,755.19,8.73,10.28,False
S000342,O000342,CarrierB,WH-SOUTH,2025-07-25,2025-07-25,2025-07-25,101.53,73.81,6.81,0.0,True
S000343,O000343,CarrierD,WH-CENTRAL,2025-10-20,2025-10-21,2025-10-21,1331.33,937.05,9.73,0.0,True
S000344,O000344,CarrierA,WH-NORTH,2025-09-07,2025-09-09,2025-09-09,302.88,246.12,16.54,0.0,True
S000345,O000345,CarrierC,WH-NORTH,2025-10-13,2025-10-16,2025-10-16,1640.45,809.46,8.76,0.0,True
S000346,O000346,CarrierB,WH-CENTRAL,2025-06-03,2025-06-08,2025-06-08,584.22,259.32,16.48,0.0,True
S000347,O000347,CarrierB,WH-CENTRAL,2025-05-09,2025-05-12,2025-05-12,6.09,29.59,11.2,0.0,True
S000348,O000348,CarrierC,WH-CENTRAL,2025-12-22,2025-12-27,2025-12-27,1040.47,445.7,16.25,0.0,True
S000349,O000349,CarrierA,WH-CENTRAL,2025-07-09,2025-07-12,2025-07-12,962.34,829.35,11.35,0.0,True
S000350,O000350,CarrierA,WH-SOUTH,2025-08-17,2025-08-23,2025-08-22,334.96,260.25,17.73,31.54,False
S000351,O000351,CarrierA,WH-CENTRAL,2025-07-21,2025-07-21,2025-07-21,1129.85,584.28,16.81,0.0,True
S000352,O000352,CarrierD,WH-SOUTH,2025-09-12,2025-09-13,2025-09-12,576.92,450.0,9.92,17.1,False
S000353,O000353,CarrierA,WH-NORTH,2025-10-13,2025-10-15,2025-10-13,116.62,97.67,7.46,12.94,False
S000354,O000354,CarrierD,WH-CENTRAL,2025-03-06,2025-03-10,2025-03-10,613.04,328.92,4.33,0.0,True
S000355,O000355,CarrierA,WH-SOUTH,2025-06-12,2025-06-15,2025-06-15,1466.46,738.16,15.76,0.0,True
S000356,O000356,CarrierC,WH-NORTH,2025-07-15,2025-07-17,2025-07-17,863.86,723.01,4.99,0.0,True
S000357,O000357,CarrierD,WH-CENTRAL,2025-06-05,2025-06-12,2025-06-11,897.96,575.68,10.41,21.69,False
S000358,O000358,CarrierB,WH-CENTRAL,2025-12-21,2025-12-25,2025-12-25,791.1,345.15,4.29,0.0,True
S000359,O000359,CarrierC,WH-SOUTH,2025-11-14,2025-11-14,2025-11-14,161.34,148.52,8.27,0.0,True
S000360,O000360,CarrierC,WH-CENTRAL,2025-03-16,2025-03-20,2025-03-20,1064.4,388.09,14.16,0.0,True
S000361,O000361,CarrierB,WH-NORTH,2025-02-15,2025-02-15,2025-02-15,242.12,166.69,11.52,0.0,True
S000362,O000362,CarrierB,WH-SOUTH,2025-02-05,2025-02-10,2025-02-10,598.77,351.47,16.78,0.0,True
S000363,O000363,CarrierC,WH-SOUTH,2025-01-12,2025-01-18,2025-01-16,116.13,69.16,7.74,14.35,False
S000364,O000364,CarrierC,WH-SOUTH,2025-02-01,2025-02-05,2025-02-05,895.2,677.17,5.44,0.0,True
S000365,O000365,CarrierA,WH-CENTRAL,2025-04-25,2025-05-01,2025-05-02,974.96,682.99,15.94,0.0,True
S000366,O000366,CarrierB,WH-NORTH,2025-05-06,2025-05-09,2025-05-09,828.91,667.96,10.01,0.0,True
S000367,O000367,CarrierA,WH-CENTRAL,2025-09-25,2025-09-30,2025-09-30,1432.27,772.3,13.82,0.0,True
S000368,O000368,CarrierB,WH-SOUTH,2025-08-25,2025-08-30,2025-08-30,135.76,95.88,13.83,0.0,True
S000369,O000369,CarrierA,WH-CENTRAL,2025-11-21,2025-11-21,2025-11-20,223.2,127.12,12.04,42.02,False
S000370,O000370,CarrierB,WH-NORTH,2025-12-26,2025-12-29,2025-12-28,38.48,46.38,14.51,29.37,False
S000371,O000371,CarrierA,WH-NORTH,2025-05-18,2025-05-21,2025-05-21,255.2,243.37,5.65,0.0,True
S000372,O000372,CarrierB,WH-SOUTH,2025-05-01,2025-05-06,2025-05-06,1420.33,867.62,6.18,0.0,True
S000373,O000373,CarrierD,WH-NORTH,2025-04-18,2025-04-26,2025-04-24,180.66,159.77,17.65,38.5,False
S000374,O000374,CarrierC,WH-NORTH,2025-11-13,2025-11-15,2025-11-15,1085.12,908.47,6.14,0.0,True
S000375,O000375,CarrierB,WH-NORTH,2025-05-26,2025-05-27,2025-05-28,995.58,426.18,16.1,0.0,True
S000376,O000376,CarrierC,WH-SOUTH,2025-12-25,2025-12-26,2025-12-26,408.96,251.91,11.38,0.0,True
S000377,O000377,CarrierB,WH-CENTRAL,2025-06-13,2025-06-14,2025-06-14,586.04,272.92,16.07,0.0,True
S000378,O000378,CarrierD,WH-NORTH,2025-12-01,2025-12-03,2025-12-03,854.97,460.81,6.42,0.0,True
S000379,O000379,CarrierA,WH-NORTH,2025-01-16,2025-01-20,2025-01-18,1120.64,418.83,13.76,45.91,False
S000380,O000380,CarrierD,WH-CENTRAL,2025-06-13,2025-06-13,2025-06-13,314.24,229.53,17.13,0.0,True
S000381,O000381,CarrierB,WH-CENTRAL,2025-06-28,2025-06-29,2025-06-29,991.64,596.13,15.07,0.0,True
S000382,O000382,CarrierC,WH-CENTRAL,2025-09-30,2025-10-05,2025-10-05,730.57,525.63,14.11,0.0,True
S000383,O000383,CarrierC,WH-NORTH,2025-05-06,2025-05-10,2025-05-10,56.32,63.77,9.6,0.0,True
S000384,O000384,CarrierA,WH-SOUTH,2025-04-09,2025-04-10,2025-04-10,157.57,120.28,15.85,0.0,True
S000385,O000385,CarrierD,WH-CENTRAL,2025-11-16,2025-11-20,2025-11-20,252.7,222.88,5.74,0.0,True
S000386,O000386,CarrierC,WH-CENTRAL,2025-09-10,2025-09-12,2025-09-12,392.17,186.92,15.27,0.0,True
S000387,O000387,CarrierB,WH-CENTRAL,2025-06-11,2025-06-17,2025-06-15,192.74,179.1,17.62,50.84,False
S000388,O000388,CarrierB,WH-NORTH,2025-05-06,2025-05-12,2025-05-12,629.04,392.05,11.6,0.0,True
S000389,O000389,CarrierA,WH-SOUTH,2025-01-05,2025-01-06,2025-01-06,410.61,209.51,11.4,0.0,True
S000390,O000390,CarrierA,WH-NORTH,2025-09-28,2025-10-05,2025-10-05,36.34,36.32,16.36,0.0,True
S000391,O000391,CarrierA,WH-NORTH,2025-08-14,2025-08-18,2025-08-18,1405.93,1071.48,15.16,0.0,True
S000392,O000392,CarrierB,WH-CENTRAL,2025-02-02,2025-02-05,2025-02-04,839.81,488.82,13.49,18.36,False
S000393,O000393,CarrierA,WH-CENTRAL,2025-05-19,2025-05-25,2025-05-24,277.29,158.77,17.59,12.65,False
S000394,O000394,CarrierA,WH-CENTRAL,2025-06-21,2025-06-26,2025-06-26,1030.59,497.83,6.72,0.0,True
S000395,O000395,CarrierA,WH-CENTRAL,2025-08-01,2025-08-07,2025-08-06,46.9,41.72,12.1,24.25,False
S000396,O000396,CarrierA,WH-CENTRAL,2025-08-12,2025-08-17,2025-08-14,455.57,216.29,9.03,23.05,False
S000397,O000397,CarrierB,WH-NORTH,2025-09-14,2025-09-16,2025-09-16,397.1,344.72,17.14,0.0,True
S000398,O000398,CarrierC,WH-NORTH,2025-06-19,2025-06-25,2025-06-25,542.48,409.07,13.85,0.0,True
S000399,O000399,CarrierD,WH-CENTRAL,2025-12-02,2025-12-04,2025-12-04,411.92,246.19,14.33,0.0,True
S000400,O000400,CarrierC,WH-SOUTH,2025-10-22,2025-10-29,2025-10-24,374.74,213.01,17.34,16.12,False
S000401,O000401,CarrierD,WH-SOUTH,2025-01-22,2025-01-29,2025-01-29,184.2,146.34,12.14,0.0,True
S000402,O000402,CarrierA,WH-NORTH,2025-07-12,2025-07-13,2025-07-13,203.6,178.88,5.09,0.0,True
S000403,O000403,CarrierD,WH-CENTRAL,2025-11-20,2025-11-25,2025-11-25,372.8,241.08,10.29,0.0,True
S000404,O000404,CarrierD,WH-SOUTH,2025-06-04,2025-06-07,2025-06-05,1866.42,1440.41,12.33,7.03,False
S000405,O000405,CarrierC,WH-SOUTH,2025-09-17,2025-09-21,2025-09-19,1567.92,809.8,10.77,51.86,False
S000406,O000406,CarrierA,WH-CENTRAL,2025-04-20,2025-04-21,2025-04-21,180.54,152.81,5.73,0.0,True
S000407,O000407,CarrierB,WH-CENTRAL,2025-11-04,2025-11-04,2025-11-04,30.06,48.97,9.65,0.0,True
S000408,O000408,CarrierD,WH-CENTRAL,2025-07-26,2025-07-30,2025-07-29,78.9,62.2,5.79,10.29,False
S000409,O000409,CarrierD,WH-CENTRAL,2025-05-05,2025-05-07,2025-05-07,56.42,64.43,12.61,0.0,True
S000410,O000410,CarrierA,WH-CENTRAL,2025-12-12,2025-12-12,2025-12-12,469.21,230.37,13.02,0.0,True
S000411,O000411,CarrierA,WH-NORTH,2025-11-26,2025-11-27,2025-11-27,217.5,113.75,8.64,0.0,True
S000412,O000412,CarrierC,WH-CENTRAL,2025-11-30,2025-12-02,2025-12-02,488.7,200.86,9.77,0.0,True
S000413,O000413,CarrierC,WH-NORTH,2025-12-23,2025-12-23,2025-12-22,62.4,78.78,9.98,44.35,False
S000414,O000414,CarrierB,WH-NORTH,2025-05-17,2025-05-21,2025-05-21,790.85,361.84,5.73,0.0,True
S000415,O000415,CarrierC,WH-NORTH,2025-06-22,2025-06-25,2025-06-25,599.24,456.64,5.81,0.0,True
S000416,O000416,CarrierC,WH-SOUTH,2025-11-16,2025-11-23,2025-11-23,692.15,286.22,16.34,0.0,True
S000417,O000417,CarrierD,WH-NORTH,2025-11-07,2025-11-07,2025-11-07,44.54,50.93,6.08,0.0,True
S000418,O000418,CarrierA,WH-CENTRAL,2025-04-03,2025-04-10,2025-04-10,335.68,243.71,8.14,0.0,True
S000419,O000419,CarrierC,WH-SOUTH,2025-10-22,2025-10-28,2025-10-28,1164.32,679.97,16.81,0.0,True
S000420,O000420,CarrierC,WH-CENTRAL,2025-03-10,2025-03-13,2025-03-13,622.63,481.67,11.35,0.0,True
S000421,O000421,CarrierA,WH-CENTRAL,2025-11-20,2025-11-23,2025-11-23,158.78,115.59,4.9,0.0,True
S000422,O000422,CarrierD,WH-CENTRAL,2025-01-11,2025-01-13,2025-01-13,369.74,168.19,10.11,0.0,True
S000423,O000423,CarrierB,WH-NORTH,2025-11-10,2025-11-17,2025-11-15,352.88,268.58,13.4,45.54,False
S000424,O000424,CarrierD,WH-CENTRAL,2025-11-14,2025-11-22,2025-11-19,379.05,165.81,11.15,32.63,False
S000425,O000425,CarrierB,WH-CENTRAL,2025-12-31,2026-01-03,2026-01-03,853.55,441.46,12.09,0.0,True
S000426,O000426,CarrierD,WH-CENTRAL,2025-10-21,2025-10-23,2025-10-24,276.72,180.67,13.09,0.0,True
S000427,O000427,CarrierC,WH-CENTRAL,2025-07-11,2025-07-11,2025-07-11,779.38,391.62,15.82,0.0,True
S000428,O000428,CarrierD,WH-SOUTH,2025-08-11,2025-08-14,2025-08-14,962.54,518.13,14.24,0.0,True
S000429,O000429,CarrierA,WH-NORTH,2025-08-07,2025-08-09,2025-08-09,385.4,227.9,11.78,0.0,True
S000430,O000430,CarrierB,WH-CENTRAL,2026-01-01,2026-01-03,2026-01-03,1033.61,652.09,15.35,0.0,True
S000431,O000431,CarrierA,WH-NORTH,2025-05-25,2025-05-28,2025-05-28,947.48,597.74,4.91,0.0,True
S000432,O000432,CarrierB,WH-NORTH,2025-12-19,2025-12-23,2025-12-23,606.56,381.92,16.65,0.0,True
S000433,O000433,CarrierB,WH-SOUTH,2025-04-28,2025-04-28,2025-04-28,193.49,113.39,5.36,0.0,True
S000434,O000434,CarrierB,WH-CENTRAL,2025-09-06,2025-09-13,2025-09-10,789.43,599.67,13.69,8.47,False
S000435,O000435,CarrierA,WH-SOUTH,2025-08-10,2025-08-14,2025-08-12,601.93,271.01,6.48,33.22,False
S000436,O000436,CarrierB,WH-CENTRAL,2025-11-21,2025-11-26,2025-11-23,350.28,280.85,6.01,15.05,False
S000437,O000437,CarrierA,WH-CENTRAL,2025-06-23,2025-06-25,2025-06-25,1171.5,853.0,6.9,0.0,True
S000438,O000438,CarrierC,WH-NORTH,2025-10-20,2025-10-23,2025-10-23,2433.64,929.2,17.83,0.0,True
S000439,O000439,CarrierB,WH-NORTH,2025-05-17,2025-05-19,2025-05-19,723.26,402.62,17.49,0.0,True
S000440,O000440,CarrierB,WH-CENTRAL,2025-10-18,2025-10-20,2025-10-20,159.5,134.54,9.63,0.0,True
S000441,O000441,CarrierA,WH-CENTRAL,2025-08-01,2025-08-06,2025-08-06,1405.93,588.96,10.63,0.0,True
S000442,O000442,CarrierB,WH-NORTH,2025-05-21,2025-05-23,2025-05-23,61.23,86.77,10.65,0.0,True
S000443,O000443,CarrierC,WH-CENTRAL,2025-04-07,2025-04-09,2025-04-09,343.25,175.27,7.17,0.0,True
S000444,O000444,CarrierC,WH-CENTRAL,2025-03-26,2025-03-30,2025-03-30,1116.97,822.49,14.8,0.0,True
S000445,O000445,CarrierA,WH-CENTRAL,2025-01-06,2025-01-09,2025-01-09,1101.69,723.84,11.34,0.0,True
