order_line_id,order_id,customer_id,warehouse,order_date,promised_date,sku,supplier_id,units_ordered,units_shipped,unit_price,unit_weight_kg,revenue
OL0000210,O000083,C0094,WH-CENTRAL,2025-11-26,2025-12-01,SKU-0003,SUP016,33,33,296.77,6.55,9793.41
OL0000211,O000083,C0094,WH-CENTRAL,2025-11-26,2025-12-01,SKU-0062,SUP015,39,39,57.53,17.72,2243.67
OL0000212,O000083,C0094,WH-CENTRAL,2025-11-26,2025-12-01,SKU-0043,SUP008,4,4,312.39,22.89,1249.56
OL0000213,O000084,C0007,WH-CENTRAL,2025-10-13,2025-10-15,SKU-0115,SUP013,33,33,311.86,9.05,10291.38
OL0000214,O000084,C0007,WH-CENTRAL,2025-10-13,2025-10-15,SKU-0001,SUP008,35,1,240.69,14.01,240.69
OL0000215,O000084,C0007,WH-CENTRAL,2025-10-13,2025-10-15,SKU-0059,SUP014,42,14,435.26,22.58,6093.64
OL0000216,O000085,C0011,WH-CENTRAL,2025-02-08,2025-02-13,SKU-0004,SUP005,32,32,238.36,5.13,7627.52
OL0000217,O000085,C0011,WH-CENTRAL,2025-02-08,2025-02-13,SKU-0074,SUP013,4,4,143.08,2.34,572.32
OL0000218,O000085,C0011,WH-CENTRAL,2025-02-08,2025-02-13,SKU-0022,SUP001,13,13,305.03,14.1,3965.39
OL0000219,O000086,C0126,WH-CENTRAL,2025-10-12,2025-10-19,SKU-0101,SUP016,10,7,403.55,17.64,2824.85
OL0000220,O000086,C0126,WH-CENTRAL,2025-10-12,2025-10-19,SKU-0023,SUP015,25,25,333.14,5.79,8328.5
OL0000221,O000086,C0126,WH-CENTRAL,2025-10-12,2025-10-19,SKU-0045,SUP001,28,28,410.01,19.04,11480.28
OL0000222,O000087,C0117,WH-NORTH,2025-09-17,2025-09-24,SKU-0028,SUP007,29,12,288.46,8.09,3461.52
OL0000223,O000087,C0117,WH-NORTH,2025-09-17,2025-09-24,SKU-0090,SUP001,21,21,327.08,13.16,6868.68
OL0000224,O000087,C0117,WH-NORTH,2025-09-17,2025-09-24,SKU-0111,SUP011,9,4,354.64,14.5,1418.56
OL0000225,O000087,C0117,WH-NORTH,2025-09-17,2025-09-24,SKU-0067,SUP010,34,34,225.65,0.48,7672.1
OL0000226,O000088,C0101,WH-SOUTH,2025-10-02,2025-10-05,SKU-0100,SUP015,4,4,94.04,10.94,376.16
OL0000227,O000088,C0101,WH-SOUTH,2025-10-02,2025-10-05,SKU-0086,SUP007,28,28,116.57,1.9,3263.96
OL0000228,O000088,C0101,WH-SOUTH,2025-10-02,2025-10-05,SKU-0020,SUP007,37,37,422.59,3.67,15635.83
OL0000229,O000089,C0025,WH-CENTRAL,2025-12-16,2025-12-21,SKU-0057,SUP004,26,26,120.5,5.93,3133.0
OL0000230,O000089,C0025,WH-CENTRAL,2025-12-16,2025-12-21,SKU-0103,SUP011,38,32,371.27,9.15,11880.64
OL0000231,O000089,C0025,WH-CENTRAL,2025-12-16,2025-12-21,SKU-0117,SUP015,7,7,418.83,24.0,2931.81
OL0000232,O000089,C0025,WH-CENTRAL,2025-12-16,2025-12-21,SKU-0088,SUP006,41,41,195.2,1.67,8003.2
OL0000233,O000090,C0003,WH-SOUTH,2025-09-16,2025-09-19,SKU-0029,SUP017,33,33,329.72,3.26,10880.76
OL0000234,O000090,C0003,WH-SOUTH,2025-09-16,2025-09-19,SKU-0113,SUP018,6,6,203.1,18.05,1218.6
OL0000235,O000090,C0003,WH-SOUTH,2025-09-16,2025-09-19,SKU-0032,SUP019,40,40,319.2,7.69,12768.0
OL0000236,O000090,C0003,WH-SOUTH,2025-09-16,2025-09-19,SKU-0025,SUP009,43,43,120.81,8.77,5194.83
OL0000237,O000091,C0010,WH-NORTH,2025-04-27,2025-05-04,SKU-0071,SUP016,3,3,165.33,23.96,495.99
OL0000238,O000091,C0010,WH-NORTH,2025-04-27,2025-05-04,SKU-0017,SUP012,24,24,23.99,3.96,575.76
OL0000239,O000091,C0010,WH-NORTH,2025-04-27,2025-05-04,SKU-0055,SUP014,37,37,83.28,21.74,3081.36
OL0000240,O000092,C0092,WH-CENTRAL,2025-01-26,2025-02-02,SKU-0031,SUP015,3,3,427.01,4.27,1281.03
OL0000241,O000092,C0092,WH-CENTRAL,2025-01-26,2025-02-02,SKU-0097,SUP011,11,11,242.22,10.47,2664.42
OL0000242,O000093,C0019,WH-NORTH,2025-10-25,2025-10-30,SKU-0063,SUP018,35,35,136.76,21.33,4786.6
OL0000243,O000094,C0086,WH-NORTH,2025-04-26,2025-04-28,SKU-0055,SUP014,40,40,83.28,21.74,3331.2
OL0000244,O000094,C0086,WH-NORTH,2025-04-26,2025-04-28,SKU-0091,SUP009,11,11,437.88,3.8,4816.68
OL0000245,O000095,C0088,WH-CENTRAL,2025-12-20,2025-12-27,SKU-0017,SUP012,11,11,23.99,3.96,263.89
OL0000246,O000095,C0088,WH-CENTRAL,2025-12-20,2025-12-27,SKU-0086,SUP007,5,5,116.57,1.9,582.85
OL0000247,O000095,C0088,WH-CENTRAL,2025-12-20,2025-12-27,SKU-0047,SUP005,23,23,351.93,4.73,8094.39
OL0000248,O000095,C0088,WH-CENTRAL,2025-12-20,2025-12-27,SKU-0077,SUP012,11,11,81.01,11.36,891.11
OL0000249,O000096,C0070,WH-SOUTH,2025-09-11,2025-09-16,SKU-0081,SUP013,28,28,39.62,8.32,1109.36
OL0000250,O000096,C0070,WH-SOUTH,2025-09-11,2025-09-16,SKU-0056,SUP013,18,18,268.75,17.59,4837.5
OL0000251,O000096,C0070,WH-SOUTH,2025-09-11,2025-09-16,SKU-0015,SUP018,17,17,179.95,2.86,3059.15
OL0000252,O000097,C0134,WH-SOUTH,2025-08-26,2025-08-31,SKU-0105,SUP013,5,5,413.18,6.38,2065.9
OL0000253,O000097,C0134,WH-SOUTH,2025-08-26,2025-08-31,SKU-0024,SUP003,41,41,405.49,2.76,16625.09
OL0000254,O000098,C0095,WH-SOUTH,2025-01-08,2025-01-11,SKU-0010,SUP006,31,31,22.01,13.05,682.31
OL0000255,O000098,C0095,WH-SOUTH,2025-01-08,2025-01-11,SKU-0086,SUP007,16,16,116.57,1.9,1865.12
OL0000256,O000099,C0102,WH-NORTH,2025-11-26,2025-12-03,SKU-0102,SUP001,29,29,119.08,23.41,3453.32
OL0000257,O000099,C0102,WH-NORTH,2025-11-26,2025-12-03,SKU-0042,SUP008,42,42,149.83,4.69,6292.86
OL0000258,O000099,C0102,WH-NORTH,2025-11-26,2025-12-03,SKU-0045,SUP001,23,23,410.01,19.04,9430.23
OL0000259,O000099,C0102,WH-NORTH,2025-11-26,2025-12-03,SKU-0027,SUP020,41,41,48.55,7.23,1990.55
OL0000260,O000100,C0061,WH-NORTH,2025-04-23,2025-04-26,SKU-0117,SUP015,22,22,418.83,24.0,9214.26
OL0000261,O000101,C0011,WH-CENTRAL,2025-04-25,2025-04-30,SKU-0073,SUP003,43,43,65.24,7.96,2805.32
OL0000262,O000102,C0013,WH-CENTRAL,2025-06-09,2025-06-12,SKU-0016,SUP003,28,28,327.4,10.64,9167.2
OL0000263,O000103,C0161,WH-CENTRAL,2025-11-13,2025-11-16,SKU-0096,SUP007,36,4,21.39,22.38,85.56
OL0000264,O000103,C0161,WH-CENTRAL,2025-11-13,2025-11-16,SKU-0106,SUP001,8,8,308.59,12.89,2468.72
OL0000265,O000104,C0006,WH-CENTRAL,2025-07-28,2025-07-31,SKU-0080,SUP018,39,39,220.24,1.13,8589.36
OL0000266,O000104,C0006,WH-CENTRAL,2025-07-28,2025-07-31,SKU-0062,SUP015,25,25,57.53,17.72,1438.25
OL0000267,O000105,C0029,WH-NORTH,2025-09-24,2025-09-29,SKU-0052,SUP016,44,44,21.45,2.83,943.8
OL0000268,O000105,C0029,WH-NORTH,2025-09-24,2025-09-29,SKU-0079,SUP015,41,11,222.99,5.53,2452.89
OL0000269,O000105,C0029,WH-NORTH,2025-09-24,2025-09-29,SKU-0041,SUP008,21,21,20.8,7.21,436.8
OL0000270,O000106,C0020,WH-NORTH,2025-09-18,2025-09-21,SKU-0007,SUP010,23,23,400.43,0.7,9209.89
OL0000271,O000107,C0102,WH-CENTRAL,2025-03-04,2025-03-09,SKU-0051,SUP013,38,38,268.24,8.5,10193.12
OL0000272,O000107,C0102,WH-CENTRAL,2025-03-04,2025-03-09,SKU-0067,SUP010,5,5,225.65,0.48,1128.25
OL0000273,O000108,C0012,WH-CENTRAL,2025-12-02,2025-12-07,SKU-0007,SUP010,34,34,400.43,0.7,13614.62
OL0000274,O000108,C0012,WH-CENTRAL,2025-12-02,2025-12-07,SKU-0102,SUP001,25,25,119.08,23.41,2977.0
OL0000275,O000109,C0102,WH-CENTRAL,2025-11-14,2025-11-16,SKU-0110,SUP011,27,27,165.64,21.74,4472.28
OL0000276,O000109,C0102,WH-CENTRAL,2025-11-14,2025-11-16,SKU-0076,SUP009,5,5,343.17,5.77,1715.85
OL0000277,O000109,C0102,WH-CENTRAL,2025-11-14,2025-11-16,SKU-0114,SUP012,7,7,201.48,4.98,1410.36
OL0000278,O000110,C0021,WH-SOUTH,2025-07-28,2025-07-31,SKU-0016,SUP003,11,11,327.4,10.64,3601.4
OL0000279,O000110,C0021,WH-SOUTH,2025-07-28,2025-07-31,SKU-0047,SUP005,7,7,351.93,4.73,2463.51
OL0000280,O000110,C0021,WH-SOUTH,2025-07-28,2025-07-31,SKU-0114,SUP012,8,8,201.48,4.98,1611.84
OL0000281,O000111,C0015,WH-CENTRAL,2025-10-12,2025-10-14,SKU-0100,SUP015,2,2,94.04,10.94,188.08
OL0000282,O000111,C0015,WH-CENTRAL,2025-10-12,2025-10-14,SKU-0096,SUP007,30,30,21.39,22.38,641.7
OL0000283,O000111,C0015,WH-CENTRAL,2025-10-12,2025-10-14,SKU-0050,SUP003,10,10,277.73,21.32,2777.3
OL0000284,O000111,C0015,WH-CENTRAL,2025-10-12,2025-10-14,SKU-0093,SUP002,23,23,289.43,8.06,6656.89
OL0000285,O000112,C0072,WH-SOUTH,2025-12-01,2025-12-04,SKU-0045,SUP001,16,16,410.01,19.04,6560.16
OL0000286,O000112,C0072,WH-SOUTH,2025-12-01,2025-12-04,SKU-0081,SUP013,40,40,39.62,8.32,1584.8
OL0000287,O000113,C0144,WH-CENTRAL,2025-07-13,2025-07-15,SKU-0001,SUP008,21,21,240.69,14.01,5054.49
OL0000288,O000113,C0144,WH-CENTRAL,2025-07-13,2025-07-15,SKU-0003,SUP016,2,2,296.77,6.55,593.54
OL0000289,O000113,C0144,WH-CENTRAL,2025-07-13,2025-07-15,SKU-0018,SUP015,3,3,50.44,18.54,151.32
OL0000290,O000114,C0064,WH-NORTH,2025-06-27,2025-07-02,SKU-0084,SUP020,30,30,309.92,5.59,9297.6
OL0000291,O000114,C0064,WH-NORTH,2025-06-27,2025-07-02,SKU-0112,SUP003,43,43,267.95,9.6,11521.85
OL0000292,O000114,C0064,WH-NORTH,2025-06-27,2025-07-02,SKU-0090,SUP001,38,38,327.08,13.16,12429.04
OL0000293,O000115,C0077,WH-CENTRAL,2025-11-19,2025-11-22,SKU-0070,SUP004,6,6,309.73,10.84,1858.38
OL0000294,O000115,C0077,WH-CENTRAL,2025-11-19,2025-11-22,SKU-0104,SUP001,11,11,140.63,6.53,1546.93
OL0000295,O000115,C0077,WH-CENTRAL,2025-11-19,2025-11-22,SKU-0019,SUP007,7,7,235.04,9.89,1645.28
OL0000296,O000116,C0114,WH-CENTRAL,2025-02-07,2025-02-14,SKU-0019,SUP007,33,33,235.04,9.89,7756.32
OL0000297,O000116,C0114,WH-CENTRAL,2025-02-07,2025-02-14,SKU-0072,SUP014,6,6,30.52,10.39,183.12
OL0000298,O000117,C0018,WH-CENTRAL,2025-04-18,2025-04-23,SKU-0016,SUP003,30,30,327.4,10.64,9822.0
OL0000299,O000117,C0018,WH-CENTRAL,2025-04-18,2025-04-23,SKU-0013,SUP008,10,10,145.46,12.28,1454.6
OL0000300,O000117,C0018,WH-CENTRAL,2025-04-18,2025-04-23,SKU-0004,SUP005,13,13,238.36,5.13,3098.68
OL0000301,O000117,C0018,WH-CENTRAL,2025-04-18,2025-04-23,SKU-0053,SUP016,2,2,443.25,19.99,886.5
OL0000302,O000118,C0168,WH-SOUTH,2025-03-14,2025-03-19,SKU-0105,SUP013,4,4,413.18,6.38,1652.72
OL0000303,O000119,C0110,WH-CENTRAL,2025-01-23,2025-01-26,SKU-0080,SUP018,35,35,220.24,1.13,7708.4
OL0000304,O000120,C0079,WH-CENTRAL,2025-03-15,2025-03-20,SKU-0090,SUP001,42,1,327.08,13.16,327.08
OL0000305,O000121,C0016,WH-SOUTH,2025-08-27,2025-08-30,SKU-0089,SUP005,17,17,235.54,23.14,4004.18
OL0000306,O000121,C0016,WH-SOUTH,2025-08-27,2025-08-30,SKU-0025,SUP009,14,14,120.81,8.77,1691.34
OL0000307,O000121,C0016,WH-SOUTH,2025-08-27,2025-08-30,SKU-0120,SUP003,39,39,130.77,11.56,5100.03
OL0000308,O000121,C0016,WH-SOUTH,2025-08-27,2025-08-30,SKU-0065,SUP016,5,5,164.44,20.43,822.2
OL0000309,O000122,C0128,WH-SOUTH,2025-11-02,2025-11-07,SKU-0086,SUP007,5,5,116.57,1.9,582.85
OL0000310,O000122,C0128,WH-SOUTH,2025-11-02,2025-11-07,SKU-0046,SUP010,18,18,144.37,23.41,2598.66
OL0000311,O000122,C0128,WH-SOUTH,2025-11-02,2025-11-07,SKU-0085,SUP002,28,28,436.94,3.52,12234.32
OL0000312,O000122,C0128,WH-SOUTH,2025-11-02,2025-11-07,SKU-0120,SUP003,29,29,130.77,11.56,3792.33
OL0000313,O000123,C0167,WH-NORTH,2025-01-25,2025-02-01,SKU-0070,SUP004,17,17,309.73,10.84,5265.41
OL0000314,O000123,C0167,WH-NORTH,2025-01-25,2025-02-01,SKU-0115,SUP013,11,11,311.86,9.05,3430.46
OL0000315,O000123,C0167,WH-NORTH,2025-01-25,2025-02-01,SKU-0053,SUP016,25,25,443.25,19.99,11081.25
OL0000316,O000123,C0167,WH-NORTH,2025-01-25,2025-02-01,SKU-0116,SUP018,10,10,270.53,19.96,2705.3
OL0000317,O000124,C0164,WH-CENTRAL,2025-10-17,2025-10-22,SKU-0027,SUP020,13,13,48.55,7.23,631.15
OL0000318,O000124,C0164,WH-CENTRAL,2025-10-17,2025-10-22,SKU-0119,SUP019,29,29,232.87,11.15,6753.23
OL0000319,O000124,C0164,WH-CENTRAL,2025-10-17,2025-10-22,SKU-0017,SUP012,12,12,23.99,3.96,287.88
OL0000320,O000124,C0164,WH-CENTRAL,2025-10-17,2025-10-22,SKU-0067,SUP010,41,41,225.65,0.48,9251.65
OL0000321,O000125,C0071,WH-CENTRAL,2025-10-04,2025-10-09,SKU-0055,SUP014,23,23,83.28,21.74,1915.44
OL0000322,O000126,C0158,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0113,SUP018,18,18,203.1,18.05,3655.8
OL0000323,O000126,C0158,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0061,SUP005,27,27,147.94,19.01,3994.38
OL0000324,O000126,C0158,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0007,SUP010,40,40,400.43,0.7,16017.2
OL0000325,O000126,C0158,WH-CENTRAL,2025-05-09,2025-05-11,SKU-0072,SUP014,20,20,30.52,10.39,610.4
OL0000326,O000127,C0001,WH-SOUTH,2025-06-22,2025-06-29,SKU-0081,SUP013,27,27,39.62,8.32,1069.74
OL0000327,O000127,C0001,WH-SOUTH,2025-06-22,2025-06-29,SKU-0093,SUP002,28,28,289.43,8.06,8104.04
OL0000328,O000127,C0001,WH-SOUTH,2025-06-22,2025-06-29,SKU-0072,SUP014,11,11,30.52,10.39,335.72
OL0000329,O000127,C0001,WH-SOUTH,2025-06-22,2025-06-29,SKU-0101,SUP016,16,16,403.55,17.64,6456.8
OL0000330,O000128,C0180,WH-CENTRAL,2025-05-02,2025-05-09,SKU-0043,SUP008,9,9,312.39,22.89,2811.51
OL0000331,O000128,C0180,WH-CENTRAL,2025-05-02,2025-05-09,SKU-0077,SUP012,2,2,81.01,11.36,162.02
OL0000332,O000128,C0180,WH-CENTRAL,2025-05-02,2025-05-09,SKU-0020,SUP007,26,26,422.59,3.67,10987.34
OL0000333,O000129,C0070,WH-CENTRAL,2025-03-29,2025-04-05,SKU-0115,SUP013,14,14,311.86,9.05,4366.04
OL0000334,O000129,C0070,WH-CENTRAL,2025-03-29,2025-04-05,SKU-0018,SUP015,9,9,50.44,18.54,453.96
OL0000335,O000130,C0046,WH-NORTH,2025-08-21,2025-08-24,SKU-0009,SUP015,14,14,132.66,19.23,1857.24
OL0000336,O000130,C0046,WH-NORTH,2025-08-21,2025-08-24,SKU-0025,SUP009,35,35,120.81,8.77,4228.35
OL0000337,O000130,C0046,WH-NORTH,2025-08-21,2025-08-24,SKU-0105,SUP013,22,22,413.18,6.38,9089.96
OL0000338,O000131,C0135,WH-NORTH,2025-05-06,2025-05-11,SKU-0064,SUP015,16,16,434.49,20.1,6951.84
OL0000339,O000131,C0135,WH-NORTH,2025-05-06,2025-05-11,SKU-0091,SUP009,23,23,437.88,3.8,10071.24
OL0000340,O000132,C0127,WH-SOUTH,2025-11-17,2025-11-24,SKU-0001,SUP008,24,24,240.69,14.01,5776.56
OL0000341,O000132,C0127,WH-SOUTH,2025-11-17,2025-11-24,SKU-0094,SUP012,7,7,65.62,2.03,459.34
OL0000342,O000132,C0127,WH-SOUTH,2025-11-17,2025-11-24,SKU-0008,SUP019,19,19,11.16,10.99,212.04
OL0000343,O000132,C0127,WH-SOUTH,2025-11-17,2025-11-24,SKU-0113,SUP018,14,14,203.1,18.05,2843.4
OL0000344,O000133,C0067,WH-SOUTH,2025-04-27,2025-05-02,SKU-0028,SUP007,41,41,288.46,8.09,11826.86
OL0000345,O000134,C0012,WH-SOUTH,2025-09-30,2025-10-03,SKU-0047,SUP005,30,30,351.93,4.73,10557.9
OL0000346,O000134,C0012,WH-SOUTH,2025-09-30,2025-10-03,SKU-0109,SUP019,40,40,276.36,20.41,11054.4
OL0000347,O000134,C0012,WH-SOUTH,2025-09-30,2025-10-03,SKU-0058,SUP010,43,27,317.74,7.06,8578.98
OL0000348,O000135,C0035,WH-CENTRAL,2025-08-05,2025-08-08,SKU-0085,SUP002,29,29,436.94,3.52,12671.26
OL0000349,O000136,C0064,WH-SOUTH,2025-07-05,2025-07-07,SKU-0022,SUP001,44,44,305.03,14.1,13421.32
OL0000350,O000136,C0064,WH-SOUTH,2025-07-05,2025-07-07,SKU-0007,SUP010,41,41,400.43,0.7,16417.63
OL0000351,O000136,C0064,WH-SOUTH,2025-07-05,2025-07-07,SKU-0098,SUP001,30,30,256.4,4.45,7692.0
OL0000352,O000137,C0152,WH-CENTRAL,2025-04-26,2025-05-01,SKU-0053,SUP016,42,42,443.25,19.99,18616.5
OL0000353,O000137,C0152,WH-CENTRAL,2025-04-26,2025-05-01,SKU-0099,SUP001,9,9,350.93,7.93,3158.37
OL0000354,O000137,C0152,WH-CENTRAL,2025-04-26,2025-05-01,SKU-0038,SUP018,8,8,142.09,2.41,1136.72
OL0000355,O000138,C0063,WH-CENTRAL,2025-12-18,2025-12-23,SKU-0049,SUP002,20,20,216.01,3.12,4320.2
OL0000356,O000139,C0084,WH-CENTRAL,2025-07-14,2025-07-19,SKU-0017,SUP012,21,21,23.99,3.96,503.79
OL0000357,O000139,C0084,WH-CENTRAL,2025-07-14,2025-07-19,SKU-0031,SUP015,42,42,427.01,4.27,17934.42
OL0000358,O000140,C0164,WH-NORTH,2025-08-12,2025-08-17,SKU-0021,SUP012,37,37,397.37,23.95,14702.69
OL0000359,O000140,C0164,WH-NORTH,2025-08-12,2025-08-17,SKU-0073,SUP003,14,14,65.24,7.96,913.36
OL0000360,O000140,C0164,WH-NORTH,2025-08-12,2025-08-17,SKU-0080,SUP018,14,14,220.24,1.13,3083.36
OL0000361,O000141,C0119,WH-NORTH,2025-07-30,2025-08-04,SKU-0015,SUP018,26,26,179.95,2.86,4678.7
OL0000362,O000142,C0020,WH-CENTRAL,2025-03-03,2025-03-10,SKU-0114,SUP012,36,36,201.48,4.98,7253.28
OL0000363,O000142,C0020,WH-CENTRAL,2025-03-03,2025-03-10,SKU-0108,SUP008,10,10,250.41,2.45,2504.1
OL0000364,O000142,C0020,WH-CENTRAL,2025-03-03,2025-03-10,SKU-0079,SUP015,34,34,222.99,5.53,7581.66
OL0000365,O000143,C0024,WH-NORTH,2025-06-20,2025-06-23,SKU-0105,SUP013,4,4,413.18,6.38,1652.72
OL0000366,O000144,C0162,WH-CENTRAL,2025-08-01,2025-08-03,SKU-0071,SUP016,16,16,165.33,23.96,2645.28
OL0000367,O000144,C0162,WH-CENTRAL,2025-08-01,2025-08-03,SKU-0085,SUP002,4,1,436.94,3.52,436.94
OL0000368,O000145,C0100,WH-CENTRAL,2025-02-21,2025-02-26,SKU-0047,SUP005,15,15,351.93,4.73,5278.95
OL0000369,O000145,C0100,WH-CENTRAL,2025-02-21,2025-02-26,SKU-0092,SUP015,32,32,164.73,1.67,5271.36
OL0000370,O000146,C0115,WH-CENTRAL,2025-07-03,2025-07-08,SKU-0036,SUP003,44,44,447.34,17.87,19682.96
OL0000371,O000146,C0115,WH-CENTRAL,2025-07-03,2025-07-08,SKU-0098,SUP001,2,2,256.4,4.45,512.8
OL0000372,O000146,C0115,WH-CENTRAL,2025-07-03,2025-07-08,SKU-0057,SUP004,3,3,120.5,5.93,361.5
OL0000373,O000146,C0115,WH-CENTRAL,2025-07-03,2025-07-08,SKU-0114,SUP012,15,15,201.48,4.98,3022.2
OL0000374,O000147,C0174,WH-CENTRAL,2025-06-12,2025-06-17,SKU-0101,SUP016,33,33,403.55,17.64,13317.15
OL0000375,O000148,C0096,WH-CENTRAL,2025-05-02,2025-05-07,SKU-0013,SUP008,15,15,145.46,12.28,2181.9
OL0000376,O000148,C0096,WH-CENTRAL,2025-05-02,2025-05-07,SKU-0099,SUP001,9,9,350.93,7.93,3158.37
OL0000377,O000148,C0096,WH-CENTRAL,2025-05-02,2025-05-07,SKU-0114,SUP012,18,18,201.48,4.98,3626.64
OL0000378,O000149,C0114,WH-CENTRAL,2025-06-08,2025-06-13,SKU-0038,SUP018,33,33,142.09,2.41,4688.97
OL0000379,O000149,C0114,WH-CENTRAL,2025-06-08,2025-06-13,SKU-0112,SUP003,15,15,267.95,9.6,4019.25
OL0000380,O000150,C0165,WH-SOUTH,2025-11-04,2025-11-09,SKU-0029,SUP017,33,33,329.72,3.26,10880.76
OL0000381,O000150,C0165,WH-SOUTH,2025-11-04,2025-11-09,SKU-0098,SUP001,19,19,256.4,4.45,4871.6
OL0000382,O000150,C0165,WH-SOUTH,2025-11-04,2025-11-09,SKU-0061,SUP005,40,40,147.94,19.01,5917.6
OL0000383,O000151,C0086,WH-SOUTH,2025-02-13,2025-02-18,SKU-0118,SUP001,13,13,181.72,10.35,2362.36
OL0000384,O000151,C0086,WH-SOUTH,2025-02-13,2025-02-18,SKU-0027,SUP020,34,34,48.55,7.23,1650.7
OL0000385,O000152,C0080,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0108,SUP008,5,5,250.41,2.45,1252.05
OL0000386,O000152,C0080,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0020,SUP007,24,24,422.59,3.67,10142.16
OL0000387,O000152,C0080,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0028,SUP007,39,39,288.46,8.09,11249.94
OL0000388,O000152,C0080,WH-CENTRAL,2025-08-01,2025-08-06,SKU-0109,SUP019,34,34,276.36,20.41,9396.24
OL0000389,O000153,C0106,WH-NORTH,2025-01-01,2025-01-06,SKU-0075,SUP016,5,5,445.56,0.78,2227.8
OL0000390,O000153,C0106,WH-NORTH,2025-01-01,2025-01-06,SKU-0012,SUP018,43,43,87.99,20.68,3783.57
OL0000391,O000154,C0125,WH-NORTH,2025-08-02,2025-08-05,SKU-0047,SUP005,26,26,351.93,4.73,9150.18
OL0000392,O000155,C0100,WH-SOUTH,2025-03-16,2025-03-21,SKU-0042,SUP008,38,38,149.83,4.69,5693.54
OL0000393,O000155,C0100,WH-SOUTH,2025-03-16,2025-03-21,SKU-0034,SUP012,14,14,430.64,11.86,6028.96
OL0000394,O000156,C0171,WH-NORTH,2025-02-28,2025-03-03,SKU-0081,SUP013,29,29,39.62,8.32,1148.98
OL0000395,O000156,C0171,WH-NORTH,2025-02-28,2025-03-03,SKU-0047,SUP005,44,44,351.93,4.73,15484.92
OL0000396,O000156,C0171,WH-NORTH,2025-02-28,2025-03-03,SKU-0008,SUP019,21,16,11.16,10.99,178.56
OL0000397,O000157,C0140,WH-SOUTH,2025-01-22,2025-01-25,SKU-0047,SUP005,4,4,351.93,4.73,1407.72
OL0000398,O000157,C0140,WH-SOUTH,2025-01-22,2025-01-25,SKU-0006,SUP009,41,41,234.28,2.96,9605.48
OL0000399,O000157,C0140,WH-SOUTH,2025-01-22,2025-01-25,SKU-0119,SUP019,42,42,232.87,11.15,9780.54
OL0000400,O000157,C0140,WH-SOUTH,2025-01-22,2025-01-25,SKU-0068,SUP007,1,1,366.25,16.19,366.25
OL0000401,O000158,C0083,WH-SOUTH,2025-04-20,2025-04-25,SKU-0091,SUP009,23,23,437.88,3.8,10071.24
OL0000402,O000159,C0060,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0055,SUP014,11,1,83.28,21.74,83.28
OL0000403,O000159,C0060,WH-CENTRAL,2025-06-20,2025-06-25,SKU-0028,SUP007,26,26,288.46,8.09,7499.96
OL0000404,O000160,C0130,WH-SOUTH,2025-09-20,2025-09-25,SKU-0094,SUP012,8,8,65.62,2.03,524.96
OL0000405,O000160,C0130,WH-SOUTH,2025-09-20,2025-09-25,SKU-0066,SUP004,17,17,165.85,3.38,2819.45
OL0000406,O000160,C0130,WH-SOUTH,2025-09-20,2025-09-25,SKU-0003,SUP016,29,29,296.77,6.55,8606.33
OL0000407,O000161,C0154,WH-SOUTH,2025-12-18,2025-12-21,SKU-0091,SUP009,7,7,437.88,3.8,3065.16
OL0000408,O000161,C0154,WH-SOUTH,2025-12-18,2025-12-21,SKU-0005,SUP010,38,38,370.74,16.29,14088.12
OL0000409,O000162,C0144,WH-CENTRAL,2025-08-24,2025-08-27,SKU-0072,SUP014,20,20,30.52,10.39,610.4
OL0000410,O000162,C0144,WH-CENTRAL,2025-08-24,2025-08-27,SKU-0105,SUP013,2,2,413.18,6.38,826.36
OL0000411,O000162,C0144,WH-CENTRAL,2025-08-24,2025-08-27,SKU-0088,SUP006,15,15,195.2,1.67,2928.0
OL0000412,O000163,C0124,WH-CENTRAL,2025-04-29,2025-05-04,SKU-0048,SUP010,9,9,119.31,16.64,1073.79
OL0000413,O000163,C0124,WH-CENTRAL,2025-04-29,2025-05-04,SKU-0096,SUP007,7,7,21.39,22.38,149.73
OL0000414,O000163,C0124,WH-CENTRAL,2025-04-29,2025-05-04,SKU-0112,SUP003,9,9,267.95,9.6,2411.55
OL0000415,O000164,C0062,WH-CENTRAL,2025-11-02,2025-11-05,SKU-0044,SUP003,16,16,312.47,21.05,4999.52
OL0000416,O000164,C0062,WH-CENTRAL,2025-11-02,2025-11-05,SKU-0008,SUP019,22,22,11.16,10.99,245.52
OL0000417,O000164,C0062,WH-CENTRAL,2025-11-02,2025-11-05,SKU-0065,SUP016,16,16,164.44,20.43,2631.04
OL0000418,O000165,C0125,WH-SOUTH,2025-03-11,2025-03-14,SKU-0093,SUP002,18,18,289.43,8.06,5209.74
OL0000419,O000166,C0115,WH-SOUTH,2025-06-28,2025-07-05,SKU-0088,SUP006,30,30,195.2,1.67,5856.0
