order_id,customer_id,warehouse,order_date,promised_date,units_ordered,units_shipped,revenue,carrier,delivery_date,freight_cost,handling_cost,exception_cost,shipment_weight_kg,in_full,on_time,otif,lead_time_days,backorder_units,cost_to_serve,freight_cost_per_kg
O000147,C0174,WH-CENTRAL,2025-06-12,2025-06-17,33,33,13317.15,CarrierA,2025-06-17,473.06,4.45,0.0,582.12,True,True,True,5,0,477.51,0.8126503126503126
O000148,C0096,WH-CENTRAL,2025-05-02,2025-05-07,42,42,8966.91,CarrierB,2025-05-07,154.01,14.63,0.0,345.21,True,True,True,5,0,168.64,0.4461342371310217
O000149,C0114,WH-CENTRAL,2025-06-08,2025-06-13,48,48,8708.220000000001,CarrierC,2025-06-13,225.99,11.29,0.0,223.53,True,True,True,5,0,237.28,1.0110052341967521
O000150,C0165,WH-SOUTH,2025-11-04,2025-11-09,92,92,21669.96,CarrierC,2025-11-09,733.29,6.72,0.0,952.53,True,True,True,5,0,740.01,0.7698340209757173
O000151,C0086,WH-SOUTH,2025-02-13,2025-02-18,47,47,4013.0600000000004,CarrierB,2025-02-18,205.76,16.96,0.0,380.37,True,True,True,5,0,222.72,0.5409469726844914
O000152,C0080,WH-CENTRAL,2025-08-01,2025-08-06,102,102,32040.39,CarrierC,2025-08-07,673.46,15.64,28.24,1109.78,True,False,False,6,0,717.34,0.6068409955126242
O000153,C0106,WH-NORTH,2025-01-01,2025-01-06,48,48,6011.370000000001,CarrierC,2025-01-06,447.66,12.09,0.0,893.14,True,True,True,5,0,459.75,0.5012204133730435
O000154,C0125,WH-NORTH,2025-08-02,2025-08-05,26,26,9150.18,CarrierD,2025-08-05,118.32,7.1,0.0,122.98,True,True,True,3,0,125.41999999999999,0.9621076597820784
O000155,C0100,WH-SOUTH,2025-03-16,2025-03-21,52,52,11722.5,CarrierC,2025-03-24,255.8,17.55,40.25,344.26,True,False,False,8,0,313.6,0.743043048858421
O000156,C0171,WH-NORTH,2025-02-28,2025-03-03,94,89,16812.46,CarrierA,2025-03-04,469.25,15.47,29.06,625.24,False,False,False,4,5,513.78,0.7505118034674685
O000157,C0140,WH-SOUTH,2025-01-22,2025-01-25,88,88,21159.989999999998,CarrierD,2025-01-25,283.93,10.63,0.0,624.77,True,True,True,3,0,294.56,0.45445523952814637
O000158,C0083,WH-SOUTH,2025-04-20,2025-04-25,23,23,10071.24,CarrierA,2025-04-25,56.44,14.63,0.0,87.4,True,True,True,5,0,71.07,0.645766590389016
O000159,C0060,WH-CENTRAL,2025-06-20,2025-06-25,37,27,7583.24,CarrierC,2025-06-25,182.42,10.12,0.0,232.08,False,True,False,5,10,192.54,0.7860220613581522
O000160,C0130,WH-SOUTH,2025-09-20,2025-09-25,54,54,11950.74,CarrierC,2025-09-25,189.52,17.76,0.0,263.65,True,True,True,5,0,207.28,0.7188317845628676
O000161,C0154,WH-SOUTH,2025-12-18,2025-12-21,45,45,17153.28,CarrierB,2025-12-21,265.66,17.31,0.0,645.62,True,True,True,3,0,282.97,0.41148043740900225
O000162,C0144,WH-CENTRAL,2025-08-24,2025-08-27,37,37,4364.76,CarrierC,2025-08-27,223.27,10.18,0.0,245.61,True,True,True,3,0,233.45000000000002,0.9090427914172876
O000163,C0124,WH-CENTRAL,2025-04-29,2025-05-04,25,25,3635.07,CarrierC,2025-05-05,321.26,14.59,12.38,392.82,True,False,False,6,0,348.22999999999996,0.8178300493864874
O000164,C0062,WH-CENTRAL,2025-11-02,2025-11-05,54,54,7876.08,CarrierC,2025-11-05,654.16,6.24,0.0,905.46,True,True,True,3,0,660.4,0.7224615112760364
O000165,C0125,WH-SOUTH,2025-03-11,2025-03-14,18,18,5209.74,CarrierC,2025-03-15,93.86,7.65,57.55,145.08,True,False,False,4,0,159.06,0.6469534050179211
O000166,C0115,WH-SOUTH,2025-06-28,2025-07-05,30,30,5856.0,CarrierA,2025-07-05,51.85,4.92,0.0,50.1,True,True,True,7,0,56.77,1.0349301397205588
O000167,C0161,WH-NORTH,2025-09-23,2025-09-28,57,57,13749.220000000001,CarrierA,2025-09-29,263.01,16.39,29.92,351.13,True,False,False,6,0,309.32,0.7490388175319682
O000168,C0093,WH-NORTH,2025-05-01,2025-05-06,70,69,5623.0599999999995,CarrierC,2025-05-06,366.57,10.65,0.0,874.11,False,True,False,5,1,377.21999999999997,0.4193636956447129
O000169,C0112,WH-NORTH,2025-02-08,2025-02-15,77,77,17518.74,CarrierB,2025-02-16,375.61,6.85,35.92,652.06,True,False,False,8,0,418.38000000000005,0.576035947612183
O000170,C0129,WH-NORTH,2025-07-29,2025-08-05,74,74,23897.95,CarrierB,2025-08-05,588.9,17.11,0.0,717.05,True,True,True,7,0,606.01,0.821281640052995
O000171,C0007,WH-CENTRAL,2025-09-13,2025-09-18,40,38,4175.6,CarrierA,2025-09-19,106.5,17.34,13.79,265.62,False,False,False,6,2,137.63,0.4009487237406822
O000172,C0091,WH-CENTRAL,2025-02-28,2025-03-05,29,29,4351.7,CarrierC,2025-03-05,393.93,4.22,0.0,645.54,True,True,True,5,0,398.15000000000003,0.6102332930569756
O000173,C0036,WH-NORTH,2025-11-16,2025-11-21,70,70,6477.58,CarrierA,2025-11-26,408.58,6.18,49.84,1086.24,True,False,False,10,0,464.6,0.3761415525114155
O000174,C0055,WH-NORTH,2025-04-26,2025-05-03,3,3,1210.65,CarrierA,2025-05-03,82.67,17.66,0.0,52.92,True,True,True,7,0,100.33,1.562169312169312
O000175,C0078,WH-NORTH,2025-12-26,2025-12-31,32,32,11890.24,CarrierB,2025-12-31,431.61,8.74,0.0,618.56,True,True,True,5,0,440.35,0.6977657785825143
O000176,C0038,WH-NORTH,2025-04-08,2025-04-13,56,56,18698.44,CarrierC,2025-04-14,356.06,13.44,24.62,887.97,True,False,False,6,0,394.12,0.4009820151581697
O000177,C0074,WH-SOUTH,2025-07-03,2025-07-10,89,74,13561.5,CarrierB,2025-07-10,826.56,17.5,0.0,1029.33,False,True,False,7,15,844.06,0.8030077817609513
O000178,C0004,WH-NORTH,2025-03-02,2025-03-07,23,23,478.4,CarrierC,2025-03-08,164.51,8.28,14.35,165.83,True,False,False,6,0,187.14,0.9920400410058492
O000179,C0156,WH-CENTRAL,2025-04-23,2025-04-26,99,80,19282.72,CarrierC,2025-04-26,490.79,16.66,0.0,744.44,False,True,False,3,19,507.45000000000005,0.6592740852184192
O000180,C0150,WH-CENTRAL,2025-09-10,2025-09-17,83,83,19309.49,CarrierD,2025-09-22,951.98,11.66,34.42,1171.05,True,False,False,12,0,998.06,0.8129285683788053
O000181,C0149,WH-SOUTH,2025-01-02,2025-01-09,28,28,7776.44,CarrierB,2025-01-09,491.68,16.12,0.0,596.96,True,True,True,7,0,507.8,0.823639774859287
O000182,C0152,WH-CENTRAL,2025-05-24,2025-05-31,8,8,2499.76,CarrierA,2025-06-01,132.98,14.95,46.29,168.4,True,False,False,8,0,194.21999999999997,0.7896674584323039
O000183,C0045,WH-NORTH,2025-05-24,2025-05-29,64,39,6789.54,CarrierA,2025-05-29,179.15,14.96,0.0,369.21,False,True,False,5,25,194.11,0.4852252105847621
O000184,C0087,WH-NORTH,2025-03-26,2025-03-28,26,26,2485.55,CarrierD,2025-03-28,272.44,15.39,0.0,561.14,True,True,True,2,0,287.83,0.48551163702462846
O000185,C0022,WH-CENTRAL,2025-10-21,2025-10-26,33,33,6441.6,CarrierD,2025-10-26,72.19,17.77,0.0,55.11,True,True,True,5,0,89.96,1.309925603338777
O000186,C0146,WH-CENTRAL,2025-09-01,2025-09-08,38,35,7413.63,CarrierB,2025-09-08,348.16,8.48,0.0,651.98,False,True,False,7,3,356.64000000000004,0.5340041105555385
O000187,C0061,WH-CENTRAL,2025-01-13,2025-01-18,86,86,17825.41,CarrierB,2025-01-18,1017.65,17.86,0.0,1488.36,True,True,True,5,0,1035.51,0.6837391491305868
O000188,C0165,WH-SOUTH,2025-04-19,2025-04-21,143,143,15158.15,CarrierA,2025-04-22,1327.14,6.27,18.29,2016.17,True,False,False,3,0,1351.7,0.6582480643993315
O000189,C0136,WH-NORTH,2025-03-19,2025-03-22,101,101,24257.73,CarrierC,2025-03-22,728.3,13.15,0.0,1179.32,True,True,True,3,0,741.4499999999999,0.6175592714445612
O000190,C0072,WH-NORTH,2025-02-03,2025-02-08,99,99,23290.98,CarrierB,2025-02-08,1092.06,9.96,0.0,1305.02,True,True,True,5,0,1102.02,0.8368147614595944
O000191,C0054,WH-SOUTH,2025-09-02,2025-09-04,29,29,8845.87,CarrierB,2025-09-04,274.02,15.84,0.0,408.9,True,True,True,2,0,289.85999999999996,0.6701393983859134
O000192,C0062,WH-CENTRAL,2025-06-13,2025-06-20,60,60,21325.98,CarrierA,2025-06-20,316.97,11.83,0.0,549.6,True,True,True,7,0,328.8,0.5767285298398835
O000193,C0077,WH-CENTRAL,2025-09-01,2025-09-04,39,39,13070.91,CarrierB,2025-09-04,627.53,15.95,0.0,839.31,True,True,True,3,0,643.48,0.7476736843359426
O000194,C0172,WH-SOUTH,2025-08-11,2025-08-14,54,54,9209.16,CarrierB,2025-08-14,624.11,14.12,0.0,717.82,True,True,True,3,0,638.23,0.8694519517427767
O000195,C0158,WH-NORTH,2025-12-20,2025-12-25,108,86,8463.71,CarrierC,2025-12-26,560.65,7.22,29.69,1235.38,False,False,False,6,22,597.5600000000001,0.45382797196004465
O000196,C0178,WH-CENTRAL,2025-06-22,2025-06-27,14,14,2003.12,CarrierD,2025-06-27,49.26,14.3,0.0,32.76,True,True,True,5,0,63.56,1.5036630036630036
O000197,C0165,WH-NORTH,2025-02-15,2025-02-17,38,38,4828.780000000001,CarrierA,2025-02-19,92.7,5.99,41.93,105.68,True,False,False,4,0,140.62,0.8771763815291446
O000198,C0032,WH-CENTRAL,2025-02-07,2025-02-12,72,72,17680.04,CarrierA,2025-02-14,533.76,6.91,35.64,1216.41,True,False,False,7,0,576.31,0.4387994179594051
O000199,C0030,WH-CENTRAL,2025-03-09,2025-03-14,72,72,26177.14,CarrierA,2025-03-14,404.43,4.77,0.0,572.29,True,True,True,5,0,409.2,0.706687169092593
O000200,C0044,WH-CENTRAL,2025-12-12,2025-12-15,2,2,826.36,CarrierB,2025-12-15,36.45,14.36,0.0,12.76,True,True,True,3,0,50.81,2.856583072100314
O000201,C0028,WH-CENTRAL,2025-03-22,2025-03-27,61,61,11388.11,CarrierA,2025-04-01,654.6,11.81,5.56,1014.43,True,False,False,10,0,671.9699999999999,0.645288487130704
O000202,C0165,WH-CENTRAL,2025-07-01,2025-07-06,78,78,25904.21,CarrierA,2025-07-06,292.97,9.85,0.0,378.45,True,True,True,5,0,302.82000000000005,0.7741313251420268
O000203,C0166,WH-SOUTH,2025-12-26,2026-01-02,82,82,14536.779999999999,CarrierC,2026-01-05,488.9,10.02,25.89,568.32,True,False,False,10,0,524.81,0.8602547860360359
O000204,C0039,WH-CENTRAL,2025-06-13,2025-06-16,88,88,31141.23,CarrierA,2025-06-16,386.83,13.46,0.0,1013.92,True,True,True,3,0,400.28999999999996,0.38151925201199305
O000205,C0145,WH-CENTRAL,2025-06-08,2025-06-13,63,42,10162.529999999999,CarrierA,2025-06-13,96.52,7.37,0.0,196.56,False,True,False,5,21,103.89,0.491045991045991
O000206,C0180,WH-NORTH,2025-03-06,2025-03-09,6,6,1658.16,CarrierB,2025-03-09,88.83,10.03,0.0,122.46,True,True,True,3,0,98.86,0.7253797158255757
O000207,C0084,WH-CENTRAL,2025-03-03,2025-03-10,17,7,1668.52,CarrierC,2025-03-09,38.35,9.18,0.0,35.91,False,True,False,6,10,47.53,1.0679476468950155
O000208,C0162,WH-CENTRAL,2025-01-23,2025-01-25,41,41,6065.54,CarrierB,2025-01-25,339.82,17.4,0.0,779.41,True,True,True,2,0,357.21999999999997,0.43599645885990684
O000209,C0049,WH-CENTRAL,2025-12-25,2025-12-30,74,74,20631.3,CarrierA,2025-12-30,342.23,6.19,0.0,412.79,True,True,True,5,0,348.42,0.8290656265897914
O000210,C0121,WH-CENTRAL,2025-03-15,2025-03-18,13,13,4130.62,CarrierB,2025-03-21,91.0,16.19,48.06,91.78,True,False,False,6,0,155.25,0.9915014164305949
O000211,C0032,WH-NORTH,2025-02-18,2025-02-21,44,44,13721.84,CarrierA,2025-02-21,231.43,6.74,0.0,398.2,True,True,True,3,0,238.17000000000002,0.5811903566047213
O000212,C0126,WH-NORTH,2025-08-17,2025-08-19,52,52,19413.72,CarrierC,2025-08-19,68.19,13.37,0.0,53.91,True,True,True,2,0,81.56,1.26488592097941
O000213,C0038,WH-CENTRAL,2025-03-12,2025-03-15,78,78,22165.42,CarrierA,2025-03-15,498.27,7.23,0.0,644.08,True,True,True,3,0,505.5,0.7736150788721897
O000214,C0014,WH-SOUTH,2025-02-06,2025-02-09,62,62,18922.39,CarrierA,2025-02-09,366.93,6.53,0.0,535.91,True,True,True,3,0,373.46,0.6846858614319569
O000215,C0102,WH-NORTH,2025-07-07,2025-07-12,56,56,17801.68,CarrierD,2025-07-12,300.97,17.54,0.0,509.86,True,True,True,5,0,318.51000000000005,0.5902992978464677
O000216,C0046,WH-CENTRAL,2025-09-20,2025-09-25,85,85,20991.61,CarrierB,2025-09-27,228.68,14.4,23.75,489.0,True,False,False,7,0,266.83000000000004,0.46764826175869123
O000217,C0040,WH-CENTRAL,2025-06-10,2025-06-15,91,64,16829.5,CarrierA,2025-06-15,545.22,16.32,0.0,770.55,False,True,False,5,27,561.5400000000001,0.707572513139965
O000218,C0144,WH-CENTRAL,2025-10-22,2025-10-24,96,75,21990.16,CarrierD,2025-10-24,585.34,8.09,0.0,757.56,False,True,False,2,21,593.4300000000001,0.7726648714293258
O000219,C0120,WH-CENTRAL,2025-03-19,2025-03-24,92,74,7555.71,CarrierA,2025-03-24,447.22,14.48,0.0,553.08,False,True,False,5,18,461.70000000000005,0.80859911766833
O000220,C0145,WH-CENTRAL,2025-12-31,2026-01-05,76,50,14411.119999999999,CarrierB,2026-01-05,782.45,10.5,0.0,922.69,False,True,False,5,26,792.95,0.8480096240340743
O000221,C0178,WH-NORTH,2025-02-27,2025-03-02,20,20,1601.0,CarrierA,2025-03-02,92.9,7.46,0.0,133.64,True,True,True,3,0,100.36,0.695151152349596
O000222,C0110,WH-NORTH,2025-07-10,2025-07-15,20,20,4685.6,CarrierD,2025-07-14,67.54,7.45,0.0,59.2,True,True,True,4,0,74.99000000000001,1.1408783783783785
O000223,C0018,WH-SOUTH,2025-10-14,2025-10-17,46,32,11372.839999999998,CarrierC,2025-10-17,397.48,6.39,0.0,583.12,False,True,False,3,14,403.87,0.6816435725065167
O000224,C0026,WH-SOUTH,2025-06-07,2025-06-10,50,50,10484.67,CarrierB,2025-06-10,706.18,17.22,0.0,862.7,True,True,True,3,0,723.4,0.818569607047641
O000225,C0066,WH-SOUTH,2025-07-05,2025-07-10,54,54,11858.43,CarrierC,2025-07-10,564.18,11.66,0.0,680.28,True,True,True,5,0,575.8399999999999,0.8293349797142353
O000226,C0064,WH-CENTRAL,2025-03-09,2025-03-12,41,39,2559.18,CarrierB,2025-03-12,98.35,14.02,0.0,79.17,False,True,False,3,2,112.36999999999999,1.242263483642794
O000227,C0023,WH-CENTRAL,2025-08-02,2025-08-07,22,22,1435.28,CarrierA,2025-08-09,101.17,9.8,7.08,175.12,True,False,False,7,0,118.05,0.5777181361352216
O000228,C0152,WH-CENTRAL,2025-03-28,2025-03-31,32,32,13664.32,CarrierD,2025-03-31,113.69,8.14,0.0,136.64,True,True,True,3,0,121.83,0.8320403981264638
O000229,C0091,WH-SOUTH,2025-07-08,2025-07-11,18,18,2557.62,CarrierC,2025-07-11,60.67,13.67,0.0,43.38,True,True,True,3,0,74.34,1.3985707699400645
O000230,C0098,WH-NORTH,2025-05-09,2025-05-12,90,90,23529.379999999997,CarrierC,2025-05-15,1430.23,10.55,47.23,1777.21,True,False,False,6,0,1488.01,0.8047613956707423
O000231,C0042,WH-NORTH,2025-05-14,2025-05-21,35,35,10785.99,CarrierC,2025-05-21,625.76,12.49,0.0,779.93,True,True,True,7,0,638.25,0.8023284140884439
O000232,C0131,WH-CENTRAL,2025-08-23,2025-08-28,34,26,5793.09,CarrierA,2025-08-28,276.29,10.26,0.0,317.15,False,True,False,5,8,286.55,0.8711650638499134
O000233,C0160,WH-SOUTH,2025-08-01,2025-08-06,44,39,11427.39,CarrierA,2025-08-05,418.88,11.63,0.0,631.17,False,True,False,4,5,430.51,0.6636563841754203
O000234,C0121,WH-SOUTH,2025-01-23,2025-01-26,72,72,15316.1,CarrierB,2025-01-28,608.16,17.33,37.4,708.35,True,False,False,5,0,662.89,0.858558622150067
O000235,C0077,WH-CENTRAL,2025-04-21,2025-04-26,2,2,666.28,CarrierA,2025-04-27,36.88,12.34,46.72,11.58,True,False,False,6,0,95.94,3.1848013816925738
O000236,C0034,WH-SOUTH,2025-09-14,2025-09-21,32,32,7878.5599999999995,CarrierB,2025-09-21,499.48,13.16,0.0,593.92,True,True,True,7,0,512.64,0.8409886853448276
O000237,C0142,WH-NORTH,2025-09-27,2025-10-02,19,19,5863.21,CarrierD,2025-10-02,124.31,17.99,0.0,244.91,True,True,True,5,0,142.3,0.5075742109346291
O000238,C0009,WH-NORTH,2025-06-12,2025-06-19,14,14,3083.36,CarrierC,2025-06-22,30.84,4.77,18.13,15.82,True,False,False,10,0,53.739999999999995,1.9494310998735778
O000239,C0060,WH-SOUTH,2025-07-24,2025-07-29,67,67,6588.200000000001,CarrierD,2025-07-29,511.51,6.9,0.0,947.79,True,True,True,5,0,518.41,0.5396870614798637
O000240,C0012,WH-SOUTH,2025-06-12,2025-06-17,120,120,29047.75,CarrierA,2025-06-17,793.23,9.96,0.0,1560.1,True,True,True,5,0,803.19,0.5084481763989488
O000241,C0006,WH-NORTH,2025-04-20,2025-04-25,70,70,18437.879999999997,CarrierB,2025-04-25,610.5,9.16,0.0,770.18,True,True,True,5,0,619.66,0.792671842945805
O000242,C0067,WH-CENTRAL,2025-12-14,2025-12-19,42,42,6009.36,CarrierA,2025-12-22,85.55,8.93,49.6,98.28,True,False,False,8,0,144.07999999999998,0.8704721204721204
O000243,C0014,WH-NORTH,2025-04-11,2025-04-16,33,28,1837.36,CarrierD,2025-04-16,42.45,5.51,0.0,56.84,False,True,False,5,5,47.96,0.7468332160450387
O000244,C0149,WH-NORTH,2025-02-15,2025-02-22,64,53,11827.12,CarrierC,2025-02-24,698.15,9.83,34.31,811.68,False,False,False,9,11,742.29,0.8601296077271832
O000245,C0179,WH-SOUTH,2025-08-27,2025-09-01,35,35,6725.139999999999,CarrierC,2025-09-01,289.11,4.1,0.0,600.2,True,True,True,5,0,293.21000000000004,0.48168943685438187
O000246,C0178,WH-NORTH,2025-10-28,2025-10-31,23,23,4294.1,CarrierD,2025-11-05,235.74,16.18,43.26,290.26,True,False,False,8,0,295.18,0.8121684007441604
O000247,C0087,WH-CENTRAL,2025-03-29,2025-03-31,89,89,22663.37,CarrierA,2025-03-30,709.61,11.07,0.0,1725.58,True,True,True,1,0,720.6800000000001,0.41122984735567175
O000248,C0123,WH-NORTH,2025-02-21,2025-02-23,40,40,3883.66,CarrierC,2025-02-25,196.86,7.35,24.49,238.37,True,False,False,4,0,228.70000000000002,0.8258589587615892
O000249,C0089,WH-SOUTH,2025-08-12,2025-08-15,67,67,12622.039999999999,CarrierB,2025-08-18,362.43,14.77,50.81,664.23,True,False,False,6,0,428.01,0.5456393116842058
O000250,C0163,WH-NORTH,2025-08-07,2025-08-12,32,32,9996.48,CarrierD,2025-08-12,438.82,12.7,0.0,732.48,True,True,True,5,0,451.52,0.5990880297072957
O000251,C0085,WH-NORTH,2025-03-08,2025-03-13,122,122,33293.48,CarrierB,2025-03-13,603.48,17.92,0.0,1382.83,True,True,True,5,0,621.4,0.436409392333114
O000252,C0065,WH-CENTRAL,2025-04-01,2025-04-06,16,16,5860.0,CarrierB,2025-04-06,189.78,9.06,0.0,259.04,True,True,True,5,0,198.84,0.7326281655342803
O000253,C0152,WH-SOUTH,2025-02-11,2025-02-16,19,19,4528.84,CarrierB,2025-02-16,76.18,17.18,0.0,97.47,True,True,True,5,0,93.36000000000001,0.781573817584898
O000254,C0175,WH-NORTH,2025-01-08,2025-01-13,72,69,5030.91,CarrierC,2025-01-13,322.54,16.82,0.0,705.59,False,True,False,5,3,339.36,0.4571209909437492
O000255,C0102,WH-SOUTH,2025-06-16,2025-06-21,14,14,300.3,CarrierD,2025-06-21,47.21,8.37,0.0,39.62,True,True,True,5,0,55.58,1.1915699141847553
O000256,C0061,WH-NORTH,2025-05-27,2025-06-03,75,75,32037.699999999997,CarrierB,2025-06-03,686.6,11.06,0.0,1265.85,True,True,True,7,0,697.66,0.5424023383497255
O000257,C0143,WH-CENTRAL,2025-08-22,2025-08-25,87,87,21672.28,CarrierD,2025-08-25,542.61,16.94,0.0,942.95,True,True,True,3,0,559.5500000000001,0.5754387825441434
O000258,C0046,WH-CENTRAL,2025-01-05,2025-01-10,34,34,6273.42,CarrierD,2025-01-10,217.03,14.3,0.0,252.42,True,True,True,5,0,231.33,0.8597971634577293
O000259,C0078,WH-CENTRAL,2025-01-08,2025-01-11,111,83,21096.15,CarrierC,2025-01-11,460.2,17.63,0.0,605.79,False,True,False,3,28,477.83,0.7596691922943595
O000260,C0159,WH-NORTH,2025-06-01,2025-06-06,7,7,1684.83,CarrierB,2025-06-06,82.49,8.55,0.0,98.07,True,True,True,5,0,91.03999999999999,0.8411338839604364
O000261,C0060,WH-CENTRAL,2025-03-31,2025-04-03,55,55,8782.630000000001,CarrierA,2025-04-05,338.59,13.04,26.1,546.19,True,False,False,5,0,377.73,0.6199124846665078
O000262,C0107,WH-CENTRAL,2025-12-12,2025-12-17,67,67,12340.97,CarrierC,2025-12-16,473.18,7.26,0.0,536.07,True,True,True,4,0,480.44,0.8826832316675061
O000263,C0085,WH-NORTH,2025-07-01,2025-07-06,21,21,5589.530000000001,CarrierC,2025-07-06,39.59,7.8,0.0,64.81,True,True,True,5,0,47.39,0.6108625212158618
O000264,C0069,WH-NORTH,2025-01-10,2025-01-17,82,82,20145.28,CarrierC,2025-01-17,502.95,8.56,0.0,953.7,True,True,True,7,0,511.51,0.5273670965712488
O000265,C0151,WH-CENTRAL,2025-02-08,2025-02-11,77,77,4153.3,CarrierB,2025-02-11,954.16,10.09,0.0,1396.42,True,True,True,3,0,964.25,0.6832901276120364
O000266,C0060,WH-CENTRAL,2025-12-25,2025-12-28,6,6,287.16,CarrierB,2025-12-28,22.21,5.46,0.0,12.48,True,True,True,3,0,27.67,1.779647435897436
O000267,C0032,WH-NORTH,2025-07-26,2025-08-02,87,87,28443.93,CarrierA,2025-08-03,560.07,15.4,12.92,661.52,True,False,False,8,0,588.39,0.84664106905309
O000268,C0157,WH-SOUTH,2025-01-27,2025-02-01,112,112,34216.2,CarrierC,2025-02-01,767.39,13.9,0.0,935.64,True,True,True,5,0,781.29,0.8201765636355863
O000269,C0163,WH-SOUTH,2025-12-27,2026-01-01,99,99,20930.36,CarrierC,2026-01-01,540.93,15.78,0.0,992.2,True,True,True,5,0,556.7099999999999,0.5451824228986091
O000270,C0118,WH-SOUTH,2025-03-14,2025-03-19,75,75,11108.9,CarrierA,2025-03-20,674.71,4.87,14.28,890.51,True,False,False,6,0,693.86,0.7576669548910175
O000271,C0113,WH-NORTH,2025-01-28,2025-02-02,66,66,19630.72,CarrierD,2025-02-03,461.59,13.79,17.83,570.8,True,False,False,6,0,493.21,0.8086720392431676
O000272,C0142,WH-SOUTH,2025-03-13,2025-03-18,50,50,21654.25,CarrierC,2025-03-18,437.24,6.02,0.0,1046.75,True,True,True,5,0,443.26,0.4177119656078338
O000273,C0030,WH-NORTH,2025-12-28,2026-01-04,11,11,1812.03,CarrierB,2026-01-05,19.49,8.33,44.58,18.37,True,False,False,8,0,72.4,1.0609689711486117
O000274,C0022,WH-NORTH,2025-11-01,2025-11-06,40,40,12495.6,CarrierD,2025-11-09,560.29,6.65,6.54,915.6,True,False,False,8,0,573.4799999999999,0.6119375273044997
O000275,C0025,WH-NORTH,2025-01-24,2025-01-29,93,93,23066.4,CarrierD,2025-01-29,836.46,9.38,0.0,996.27,True,True,True,5,0,845.84,0.8395916769550423
O000276,C0009,WH-CENTRAL,2025-09-29,2025-10-04,9,9,1827.9,CarrierB,2025-10-03,118.17,12.96,0.0,162.45,True,True,True,4,0,131.13,0.7274238227146815
O000277,C0015,WH-CENTRAL,2025-03-13,2025-03-16,141,141,13680.279999999999,CarrierA,2025-03-17,1113.27,16.39,40.22,2493.0,True,False,False,4,0,1169.88,0.44655836341756916
O000278,C0161,WH-CENTRAL,2025-02-16,2025-02-19,47,47,12039.900000000001,CarrierB,2025-02-19,473.33,5.53,0.0,545.79,True,True,True,3,0,478.85999999999996,0.8672383151028784
O000279,C0055,WH-NORTH,2025-01-06,2025-01-13,19,19,5863.21,CarrierA,2025-01-15,215.79,8.65,7.27,244.91,True,False,False,9,0,231.71,0.8810991792903515
O000280,C0031,WH-SOUTH,2025-12-31,2026-01-03,29,29,6753.23,CarrierB,2026-01-04,215.25,12.06,28.29,323.35,True,False,False,4,0,255.6,0.6656873357043451
O000281,C0116,WH-CENTRAL,2025-12-28,2025-12-31,98,98,14856.66,CarrierD,2025-12-31,818.93,5.33,0.0,1227.62,True,True,True,3,0,824.26,0.6670875352307718
O000282,C0128,WH-CENTRAL,2025-02-19,2025-02-24,54,54,14941.14,CarrierB,2025-02-26,594.88,9.56,46.7,682.62,True,False,False,7,0,651.14,0.8714658228589844
O000283,C0058,WH-CENTRAL,2025-01-12,2025-01-14,32,32,13151.11,CarrierC,2025-01-14,471.09,11.85,0.0,541.67,True,True,True,2,0,482.94,0.8696992633891484
O000284,C0106,WH-CENTRAL,2025-06-08,2025-06-10,4,4,1249.56,CarrierC,2025-06-10,80.84,14.88,0.0,91.56,True,True,True,2,0,95.72,0.8829183049366536
O000285,C0037,WH-NORTH,2025-11-16,2025-11-18,77,77,23645.769999999997,CarrierA,2025-11-18,1162.86,15.46,0.0,1707.5,True,True,True,2,0,1178.32,0.6810307467057101
O000286,C0161,WH-SOUTH,2025-09-21,2025-09-24,20,20,2827.24,CarrierA,2025-09-24,176.73,13.46,0.0,234.01,True,True,True,3,0,190.19,0.7552241357206957
O000287,C0047,WH-CENTRAL,2025-05-23,2025-05-28,83,70,13444.86,CarrierC,2025-05-28,625.67,4.74,0.0,1197.96,False,True,False,5,13,630.41,0.522279541887876
O000288,C0057,WH-SOUTH,2025-06-11,2025-06-14,114,114,18356.52,CarrierB,2025-06-14,552.66,14.87,0.0,1177.84,True,True,True,3,0,567.53,0.46921483393330166
O000289,C0117,WH-CENTRAL,2025-05-12,2025-05-17,48,48,15596.52,CarrierB,2025-05-19,524.24,16.73,41.2,661.44,True,False,False,7,0,582.1700000000001,0.7925737784228349
O000290,C0008,WH-CENTRAL,2025-04-07,2025-04-10,80,72,24838.06,CarrierB,2025-04-10,173.24,8.94,0.0,327.87,False,True,False,3,8,182.18,0.5283801506694726
